# rxnID	MNXID	met_model	met_standard_name	Smiles	genes	refID	Kcat value (substrate first)
r_0003_fwd	MNXM2757;MNXM8	(R,R)-2,3-butanediol;NAD	(R,R)-butane-2,3-diol;NAD(+)	C[C@@H](O)[C@@H](C)O;NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	yHMPu5000034667_Blastobotrys_serpentis@Seq_2023	chebi:16982;chebi:57540	85.1529;59.4934
r_0703_fwd	MNXM736522	leukotriene A4	leukotriene A4	CCCCC\C=C/C\C=C/C=C/C=C/[C@@H]1O[C@H]1CCCC([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4448	chebi:57463	5.3561
r_0703_rvs	MNXM31306	(5S,6S)-di-HETE	(5S,6S)-dihydroxy-(7E,9E,11Z,14Z)-icosatetraenoic acid	CCCCC\C=C/C\C=C/C=C/C=C/[C@H](O)[C@@H](O)CCCC(O)=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4448	chebi:53026	3.3527
r_0704_fwd	MNXM736522	leukotriene A4	leukotriene A4	CCCCC\C=C/C\C=C/C=C/C=C/[C@@H]1O[C@H]1CCCC([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4448	chebi:57463	5.3561
r_0704_rvs	MNXM31306	(5S,6S)-di-HETE	(5S,6S)-dihydroxy-(7E,9E,11Z,14Z)-icosatetraenoic acid	CCCCC\C=C/C\C=C/C=C/C=C/[C@H](O)[C@@H](O)CCCC(O)=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4448	chebi:53026	3.3527
r_0705_fwd	MNXM736522	leukotriene A4	leukotriene A4	CCCCC\C=C/C\C=C/C=C/C=C/[C@@H]1O[C@H]1CCCC([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4448	chebi:57463	5.3561
r_0705_rvs	MNXM507621	Delta(6)-trans,Delta(8)-cis-leukotriene B4	Delta(6)-trans,Delta(8)-cis-leukotriene B4	CCCCC\C=C/C[C@@H](O)\C=C\C=C/C=C/[C@@H](O)CCCC(O)=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4448	chebi:53027	3.2872
r_0706_fwd	MNXM736522	leukotriene A4	leukotriene A4	CCCCC\C=C/C\C=C/C=C/C=C/[C@@H]1O[C@H]1CCCC([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4448	chebi:57463	5.3561
r_0706_rvs	MNXM507621	Delta(6)-trans,Delta(8)-cis-leukotriene B4	Delta(6)-trans,Delta(8)-cis-leukotriene B4	CCCCC\C=C/C[C@@H](O)\C=C\C=C/C=C/[C@@H](O)CCCC(O)=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4448	chebi:53027	3.2872
r_0707_fwd	MNXM736522	leukotriene A4	leukotriene A4	CCCCC\C=C/C\C=C/C=C/C=C/[C@@H]1O[C@H]1CCCC([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4448	chebi:57463	5.3561
r_0707_rvs	MNXM737151	leukotriene B4	leukotriene B4	CCCCC\C=C/C[C@@H](O)\C=C\C=C\C=C/[C@@H](O)CCCC([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4448	chebi:57461	3.4418
r_0708_fwd	MNXM736522	leukotriene A4	leukotriene A4	CCCCC\C=C/C\C=C/C=C/C=C/[C@@H]1O[C@H]1CCCC([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4448	chebi:57463	5.3561
r_0708_rvs	MNXM737151	leukotriene B4	leukotriene B4	CCCCC\C=C/C[C@@H](O)\C=C\C=C\C=C/[C@@H](O)CCCC([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4448	chebi:57461	3.4418
r_0711	MNXM3;MNXM78	ATP;L-lysine	ATP;L-lysine	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;[NH3+]CCCC[C@H]([NH3+])C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_5418	chebi:30616;chebi:32551	24.3155;14.7440
r_0712	MNXM3;MNXM78	ATP;L-lysine	ATP;L-lysine	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;[NH3+]CCCC[C@H]([NH3+])C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_2029	chebi:30616;chebi:32551	14.4963;8.6598
r_0713_fwd	MNXM8;MNXM98	NAD;(S)-malate	NAD(+);(S)-malate	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;O[C@@H](CC([O-])=O)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_5549	chebi:57540;chebi:15589	9.6737;9.3645
r_0713_rvs	MNXM10;MNXM46	NADH;oxaloacetate	NADH;oxaloacetate	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;[O-]C(=O)CC(=O)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_5549	chebi:57945;chebi:16452	13.2665;52.4291
r_0716_1	MNXM732448;MNXM69	acetyl-CoA;glyoxylate	acetyl-CoA;glyoxylate	CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12;[O-]C(=O)C=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_3151	chebi:57288;chebi:36655	2.7986;3.1763
r_0716_2	MNXM732448;MNXM69	acetyl-CoA;glyoxylate	acetyl-CoA;glyoxylate	CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12;[O-]C(=O)C=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_5467	chebi:57288;chebi:36655	1.3329;1.2496
r_0717_1	MNXM732448;MNXM69	acetyl-CoA;glyoxylate	acetyl-CoA;glyoxylate	CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12;[O-]C(=O)C=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_3151	chebi:57288;chebi:36655	2.7986;3.1763
r_0717_2	MNXM732448;MNXM69	acetyl-CoA;glyoxylate	acetyl-CoA;glyoxylate	CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12;[O-]C(=O)C=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_5467	chebi:57288;chebi:36655	1.3329;1.2496
r_0722	MNXM51;MNXM733597	GTP;D-mannose 1-phosphate	GTP;alpha-D-mannose 1-phosphate	Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;OC[C@H]1O[C@H](OP([O-])([O-])=O)[C@@H](O)[C@@H](O)[C@@H]1O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4206	chebi:37565;chebi:58409	38.7494;56.6555
r_0723_fwd	MNXM735948	D-mannose 6-phosphate	D-mannose 6-phosphate	OC1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H](O)[C@@H]1O	yHMPu5000034667_Blastobotrys_serpentis@Seq_743	chebi:58735	13.3877
r_0723_rvs	MNXM89629	D-fructose 6-phosphate	keto-D-fructose 6-phosphate	OCC(=O)[C@@H](O)[C@H](O)[C@H](O)COP([O-])([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_743	chebi:57579	16.1473
r_0724_1_fwd	MNXM511	5,10-methenyl-THF	5,10-methenyltetrahydrofolate	Nc1nc2NC[C@@H]3CN(C=[N+]3c2c(=O)[nH]1)c1ccc(cc1)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_3165	chebi:57455	26.1425
r_0724_1_rvs	MNXM237	10-formyl-THF	(6S)-10-formyltetrahydrofolate	Nc1nc2NC[C@H](CN(C=O)c3ccc(cc3)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)Nc2c(=O)[nH]1	yHMPu5000034667_Blastobotrys_serpentis@Seq_3165	chebi:57454	34.6154
r_0724_2_fwd	MNXM511	5,10-methenyl-THF	5,10-methenyltetrahydrofolate	Nc1nc2NC[C@@H]3CN(C=[N+]3c2c(=O)[nH]1)c1ccc(cc1)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_6	chebi:57455	2.3613
r_0724_2_rvs	MNXM237	10-formyl-THF	(6S)-10-formyltetrahydrofolate	Nc1nc2NC[C@H](CN(C=O)c3ccc(cc3)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)Nc2c(=O)[nH]1	yHMPu5000034667_Blastobotrys_serpentis@Seq_6	chebi:57454	2.8063
r_0725_1_fwd	MNXM511	5,10-methenyl-THF	5,10-methenyltetrahydrofolate	Nc1nc2NC[C@@H]3CN(C=[N+]3c2c(=O)[nH]1)c1ccc(cc1)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_3165	chebi:57455	26.1425
r_0725_1_rvs	MNXM237	10-formyl-THF	(6S)-10-formyltetrahydrofolate	Nc1nc2NC[C@H](CN(C=O)c3ccc(cc3)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)Nc2c(=O)[nH]1	yHMPu5000034667_Blastobotrys_serpentis@Seq_3165	chebi:57454	34.6154
r_0725_2_fwd	MNXM511	5,10-methenyl-THF	5,10-methenyltetrahydrofolate	Nc1nc2NC[C@@H]3CN(C=[N+]3c2c(=O)[nH]1)c1ccc(cc1)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_6	chebi:57455	2.3613
r_0725_2_rvs	MNXM237	10-formyl-THF	(6S)-10-formyltetrahydrofolate	Nc1nc2NC[C@H](CN(C=O)c3ccc(cc3)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)Nc2c(=O)[nH]1	yHMPu5000034667_Blastobotrys_serpentis@Seq_6	chebi:57454	2.8063
r_0726	MNXM738804;MNXM3	L-methionine;ATP	L-methionine;ATP	CSCC[C@H]([NH3+])C([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	yHMPu5000034667_Blastobotrys_serpentis@Seq_6383	chebi:57844;chebi:30616	6.3988;5.3898
r_0727	MNXM733946;MNXM123	5-methyltetrahydrofolate;L-homocysteine	(6S)-5-methyl-5,6,7,8-tetrahydrofolate;L-homocysteine	CN1[C@@H](CNc2ccc(cc2)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)CNc2nc(N)[nH]c(=O)c12;[NH3+][C@@H](CCS)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_274	chebi:18608;chebi:58199	6.8286;7.2886
r_0728	MNXM237	10-formyl-THF	(6S)-10-formyltetrahydrofolate	Nc1nc2NC[C@H](CN(C=O)c3ccc(cc3)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)Nc2c(=O)[nH]1	yHMPu5000034667_Blastobotrys_serpentis@Seq_5270	chebi:57454	19.8318
r_0729	MNXM738804;MNXM3	L-methionine;ATP	L-methionine;ATP	CSCC[C@H]([NH3+])C([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	yHMPu5000034667_Blastobotrys_serpentis@Seq_2568	chebi:57844;chebi:30616	4.0865;3.9179
r_0730	MNXM3;MNXM738804	ATP;L-methionine	ATP;L-methionine	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;CSCC[C@H]([NH3+])C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_3332	chebi:30616;chebi:57844	7.6795;9.7214
r_0731	MNXM8;MNXM90098	NAD;5,10-methylenetetrahydrofolate	NAD(+);5,10-methylenetetrahydrofolate	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;Nc1nc2NCC3CN(CN3c2c(=O)[nH]1)c1ccc(cc1)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_5728	chebi:57540;chebi:12071	6.5922;6.6703
r_0732_1_fwd	MNXM5;MNXM90098	NADP(+);5,10-methylenetetrahydrofolate	NADP(+);5,10-methylenetetrahydrofolate	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;Nc1nc2NCC3CN(CN3c2c(=O)[nH]1)c1ccc(cc1)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_3165	chebi:58349;chebi:12071	25.9038;36.7659
r_0732_1_rvs	MNXM738702;MNXM511	NADPH;5,10-methenyl-THF	NADPH;5,10-methenyltetrahydrofolate	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;Nc1nc2NC[C@@H]3CN(C=[N+]3c2c(=O)[nH]1)c1ccc(cc1)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_3165	chebi:57783;chebi:57455	59.5433;26.1425
r_0732_2_fwd	MNXM5;MNXM90098	NADP(+);5,10-methylenetetrahydrofolate	NADP(+);5,10-methylenetetrahydrofolate	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;Nc1nc2NCC3CN(CN3c2c(=O)[nH]1)c1ccc(cc1)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_6	chebi:58349;chebi:12071	3.6220;2.7085
r_0732_2_rvs	MNXM738702;MNXM511	NADPH;5,10-methenyl-THF	NADPH;5,10-methenyltetrahydrofolate	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;Nc1nc2NC[C@@H]3CN(C=[N+]3c2c(=O)[nH]1)c1ccc(cc1)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_6	chebi:57783;chebi:57455	3.2514;2.3613
r_0733_1_fwd	MNXM90098;MNXM5	5,10-methylenetetrahydrofolate;NADP(+)	5,10-methylenetetrahydrofolate;NADP(+)	Nc1nc2NCC3CN(CN3c2c(=O)[nH]1)c1ccc(cc1)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O;NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	yHMPu5000034667_Blastobotrys_serpentis@Seq_3165	chebi:12071;chebi:58349	36.7659;25.9038
r_0733_1_rvs	MNXM738702;MNXM511	NADPH;5,10-methenyl-THF	NADPH;5,10-methenyltetrahydrofolate	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;Nc1nc2NC[C@@H]3CN(C=[N+]3c2c(=O)[nH]1)c1ccc(cc1)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_3165	chebi:57783;chebi:57455	59.5433;26.1425
r_0733_2_fwd	MNXM90098;MNXM5	5,10-methylenetetrahydrofolate;NADP(+)	5,10-methylenetetrahydrofolate;NADP(+)	Nc1nc2NCC3CN(CN3c2c(=O)[nH]1)c1ccc(cc1)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O;NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	yHMPu5000034667_Blastobotrys_serpentis@Seq_6	chebi:12071;chebi:58349	2.7085;3.6220
r_0733_2_rvs	MNXM738702;MNXM511	NADPH;5,10-methenyl-THF	NADPH;5,10-methenyltetrahydrofolate	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;Nc1nc2NC[C@@H]3CN(C=[N+]3c2c(=O)[nH]1)c1ccc(cc1)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_6	chebi:57783;chebi:57455	3.2514;2.3613
r_0734	MNXM731524	(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylic acid	(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate	C[C@@](O)([C@H](CC([O-])=O)C([O-])=O)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_4297	chebi:57429	52.0329
r_0735	MNXM3;MNXM1093361	ATP;(R)-mevalonate	ATP;(R)-mevalonate	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;C[C@@](O)(CCO)CC([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_671	chebi:30616;chebi:36464	7.1222;9.6078
r_0736	MNXM63;MNXM1093361	CTP;(R)-mevalonate	CTP;(R)-mevalonate	Nc1ccn([C@@H]2O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]2O)c(=O)n1;C[C@@](O)(CCO)CC([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_671	chebi:37563;chebi:36464	8.9665;9.6078
r_0737	MNXM51;MNXM1093361	GTP;(R)-mevalonate	GTP;(R)-mevalonate	Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;C[C@@](O)(CCO)CC([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_671	chebi:37565;chebi:36464	7.0611;9.6078
r_0738	MNXM121;MNXM1093361	UTP;(R)-mevalonate	UTP;(R)-mevalonate	O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)n1ccc(=O)[nH]c1=O;C[C@@](O)(CCO)CC([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_671	chebi:46398;chebi:36464	6.8955;9.6078
r_0739	MNXM3;MNXM733934	ATP;(R)-5-diphosphomevalonic acid	ATP;(R)-5-diphosphomevalonate	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;C[C@@](O)(CCOP([O-])(=O)OP([O-])([O-])=O)CC([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_6247	chebi:30616;chebi:57557	1.5468;1.7102
r_0758	MNXM729991	D-glucose 6-phosphate	D-glucose 6-phosphate	OC1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H](O)[C@H]1O	yHMPu5000034667_Blastobotrys_serpentis@Seq_999	chebi:61548	1.8843
r_0759	MNXM738702;MNXM1384	NADPH;N-acetyl-L-gamma-glutamyl phosphate	NADPH;N-acetyl-L-glutamyl 5-phosphate	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;CC(=O)N[C@@H](CCC(=O)OP([O-])([O-])=O)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_2725	chebi:57783;chebi:57936	2.4371;8.1118
r_0760_fwd	MNXM732448;MNXM730219	acetyl-CoA;alpha-D-glucosamine 6-phosphate	acetyl-CoA;alpha-D-glucosamine 6-phosphate	CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12;[NH3+][C@H]1[C@@H](O)O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@@H]1O	yHMPu5000034667_Blastobotrys_serpentis@Seq_132	chebi:57288;chebi:75989	25.8988;36.0474
r_0760_rvs	MNXM727276;MNXM731091	coenzyme A;N-acetyl-D-glucosamine 6-phosphate	CoA;N-acetyl-alpha-D-glucosamine 6-phosphate	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS;CC(=O)N[C@H]1[C@@H](O)O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@@H]1O	yHMPu5000034667_Blastobotrys_serpentis@Seq_132	chebi:57287;metacycM:CPD-16168	37.1930;32.9870
r_0761_1_fwd	MNXM741173;MNXM732448	L-glutamate;acetyl-CoA	L-glutamate;acetyl-CoA	[NH3+][C@@H](CCC([O-])=O)C([O-])=O;CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12	yHMPu5000034667_Blastobotrys_serpentis@Seq_6355	chebi:29985;chebi:57288	3.1339;3.7537
r_0761_1_rvs	MNXM727276;MNXM730	coenzyme A;N-acetyl-L-glutamate	CoA;N-acetyl-L-glutamate	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS;CC(=O)N[C@@H](CCC([O-])=O)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_6355	chebi:57287;chebi:44337	3.6893;7.5606
r_0761_2_fwd	MNXM741173;MNXM732448	L-glutamate;acetyl-CoA	L-glutamate;acetyl-CoA	[NH3+][C@@H](CCC([O-])=O)C([O-])=O;CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12	yHMPu5000034667_Blastobotrys_serpentis@Seq_3886	chebi:29985;chebi:57288	93.9362;106.0687
r_0761_2_rvs	MNXM727276;MNXM730	coenzyme A;N-acetyl-L-glutamate	CoA;N-acetyl-L-glutamate	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS;CC(=O)N[C@@H](CCC([O-])=O)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_3886	chebi:57287;chebi:44337	212.9695;261.5230
r_0762	MNXM727853	N-formyl-L-kynurenine	N-formyl-L-kynurenine	[NH3+][C@@H](CC(=O)c1ccccc1NC=O)C([O-])=O	yHMPu5000034667_Blastobotrys_serpentis@Seq_100	chebi:58629	0.1723
r_0765_1	MNXM8;MNXM3	NAD;ATP	NAD(+);ATP	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	yHMPu5000034667_Blastobotrys_serpentis@Seq_292	chebi:57540;chebi:30616	4.7817;4.4888
r_0765_2	MNXM8;MNXM3	NAD;ATP	NAD(+);ATP	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	yHMPu5000034667_Blastobotrys_serpentis@Seq_668	chebi:57540;chebi:30616	2.7257;2.2626
r_0766_1	MNXM8;MNXM3	NAD;ATP	NAD(+);ATP	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	yHMPu5000034667_Blastobotrys_serpentis@Seq_292	chebi:57540;chebi:30616	4.7817;4.4888
r_0766_2	MNXM8;MNXM3	NAD;ATP	NAD(+);ATP	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	yHMPu5000034667_Blastobotrys_serpentis@Seq_6296	chebi:57540;chebi:30616	1.1990;1.6365
