rxn_src	dir	enz	protein_stoich	status	comments
STEHg161_l	FWD	YKL140W	YKL140W:1	protStoichAsgnAuto	
STEHg181_l	FWD	YKL140W	YKL140W:1	protStoichAsgnAuto	
STEHg181_l	FWD	YLL012W	YLL012W:1	protStoichAsgnAuto	
STEHe161_l	FWD	YLL012W	YLL012W:1	protStoichAsgnAuto	
STEHe181_l	FWD	YLL012W	YLL012W:1	protStoichAsgnAuto	
STEHf161_l	FWD	YLL012W	YLL012W:1	protStoichAsgnAuto	
STEHf181_l	FWD	YLL012W	YLL012W:1	protStoichAsgnAuto	
STEHl161_l	FWD	YLL012W	YLL012W:1	protStoichAsgnAuto	
STEHl181_l	FWD	YLL012W	YLL012W:1	protStoichAsgnAuto	
STEHz161_l	FWD	YLL012W	YLL012W:1	protStoichAsgnAuto	
STEHz181_l	FWD	YLL012W	YLL012W:1	protStoichAsgnAuto	
STEHz161_en	FWD	YLR020C	YLR020C:1	protStoichAsgnAuto	
STEHz181_en	FWD	YLR020C	YLR020C:1	protStoichAsgnAuto	
SUCACCT_m	FWD	YBL015W	YBL015W:1	protStoichAsgnAuto	
SUCACCT_m	REV	YBL015W	YBL015W:1	protStoichAsgnAuto	
RAFH_e	FWD	YIL020C	YIL020C:1	protStoichAsgnAuto	
URIH_c	FWD	YDR400W	YDR400W:1	protStoichAsgnAuto	
GTHRDtabc_v	FWD	YDR135C	YDR135C:1	protStoichAsgnAuto	
TCHOLAtabc_v	FWD	YLL048C	YLL048C:1	protStoichAsgnAuto	
MEVt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
MEVt_c_e	REV	SPONT	zeroCost	protStoichAsgnAuto	
BTDt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
BTDt_c_e	REV	SPONT	zeroCost	protStoichAsgnAuto	
2MBACt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
2OXOADPt_c_m	FWD	YOR222W	YOR222W:1	protStoichAsgnAuto	
2OXOADPt_c_m	REV	YOR222W	YOR222W:1	protStoichAsgnAuto	
2OXOADPt_c_m	FWD	YPL134C	YPL134C:1	protStoichAsgnAuto	
2OXOADPt_c_m	REV	YPL134C	YPL134C:1	protStoichAsgnAuto	
3DH5HPBt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
3DH5HPBt_c_m	REV	SPONT	zeroCost	protStoichAsgnAuto	
4ABUTtps_e	FWD	YDL210W	YDL210W:1	protStoichAsgnAuto	
4ABUTtps_e	FWD	YOR348C	YOR348C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
5AOPtps_e	FWD	YDL210W	YDL210W:1	protStoichAsgnAuto	
5FTHFt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
5FTHFt_c_e	REV	SPONT	zeroCost	protStoichAsgnAuto	
8AONNtps_e	FWD	YNR056C	YNR056C:1	protStoichAsgnAuto	
8AONNtps_e	REV	YNR056C	YNR056C:1	protStoichAsgnAuto	
ACt_c_e	FWD	YCR010C	YCR010C:1	protStoichAsgnAuto	
ACt_c_e	REV	YCR010C	YCR010C:1	protStoichAsgnAuto	
ETACt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ADEtps_e	FWD	YGL186C	YGL186C:1	protStoichAsgnAuto	
ADEtps_e	FWD	YER060W	YER060W:1	protStoichAsgnAuto	
ADEtps_e	FWD	YER060W-A	YER060W-A:1	protStoichAsgnAuto	
ADEtps_e	FWD	YER056C	YER056C:1	protStoichAsgnAuto	
ADNtps_e	FWD	YAL022C	YAL022C:1	protStoichAsgnAuto	
ADPATPt_c_m	FWD	YMR056C	YMR056C:2	protStoichAsgnAuto	
ADPATPt_c_m	REV	YMR056C	YMR056C:2	protStoichAsgnAuto	
ADPATPt_c_m	FWD	YBR085W	YBR085W:2	protStoichAsgnAuto	
ADPATPt_c_m	REV	YBR085W	YBR085W:2	protStoichAsgnAuto	
ADPATPt_c_m	FWD	YBL030C	YBL030C:2	protStoichAsgnAuto	
ADPATPt_c_m	REV	YBL030C	YBL030C:2	protStoichAsgnAuto	
ADPATPt_c_x	FWD	YPR128C	YPR128C:1	protStoichAsgnAuto	
AKGCITta_m	FWD	YMR241W	YMR241W:1	protStoichAsgnAuto	
AKGCITta_m	REV	YMR241W	YMR241W:1	protStoichAsgnAuto	
ALLTTt_c_e	FWD	YJR152W	YJR152W:1	protStoichAsgnAuto	
ALLTNt_c_e	FWD	YIR028W	YIR028W:1	protStoichAsgnAuto	
NH4t_c_e	FWD	YDR384C	YDR384C:1	protStoichAsgnAuto	
NH4t_c_e	REV	YDR384C	YDR384C:1	protStoichAsgnAuto	
NH4t_c_e	FWD	YPR138C	YPR138C:1	protStoichAsgnAuto	
NH4t_c_e	REV	YPR138C	YPR138C:1	protStoichAsgnAuto	
NH4t_c_e	FWD	YGR121C	YGR121C:1	protStoichAsgnAuto	
NH4t_c_e	REV	YGR121C	YGR121C:1	protStoichAsgnAuto	
NH4t_c_e	FWD	YNL142W	YNL142W:1	protStoichAsgnAuto	
NH4t_c_e	REV	YNL142W	YNL142W:1	protStoichAsgnAuto	
AMPATPt_c_x	FWD	YPR128C	YPR128C:1	protStoichAsgnAuto	
ASPGLUt_c_m	FWD	YPR021C	YPR021C:1	protStoichAsgnAuto	
BTNtps_e	FWD	YGR065C	YGR065C:1	protStoichAsgnAuto	
CRNACRNt_c_m	FWD	YOR100C	YOR100C:1	protStoichAsgnAuto	
CER2B24_g_r	FWD	UNKNOWN	zeroCost	protStoichAsgnAuto	
CER2B24_g_r	REV	UNKNOWN	zeroCost	protStoichAsgnAuto	
CER2B26_g_r	FWD	UNKNOWN	zeroCost	protStoichAsgnAuto	
CER2B26_g_r	REV	UNKNOWN	zeroCost	protStoichAsgnAuto	
CHOLtps_e	FWD	YGL077C	YGL077C:1	protStoichAsgnAuto	
CITMALta_m	FWD	YBR291C	YBR291C:1	protStoichAsgnAuto	
CITMALta_m	REV	YBR291C	YBR291C:1	protStoichAsgnAuto	
CITPEPt_c_m	FWD	YBR291C	YBR291C:1	protStoichAsgnAuto	
CITPEPt_c_m	REV	YBR291C	YBR291C:1	protStoichAsgnAuto	
CITICITt_c_m	FWD	YBR291C	YBR291C:1	protStoichAsgnAuto	
CITICITt_c_m	REV	YBR291C	YBR291C:1	protStoichAsgnAuto	
COAt_c_m	FWD	YHR002W	YHR002W:1	protStoichAsgnAuto	
CTPt2_m	FWD	YBR192W	YBR192W:1	protStoichAsgnAuto	
CTPCMPt_c_m	FWD	YBR192W	YBR192W:1	protStoichAsgnAuto	
CYTDtps_e	FWD	YAL022C	YAL022C:1	protStoichAsgnAuto	
CSNtps_e	FWD	YGL186C	YGL186C:1	protStoichAsgnAuto	
CSNtps_e	FWD	YER060W	YER060W:1	protStoichAsgnAuto	
CSNtps_e	FWD	YER060W-A	YER060W-A:1	protStoichAsgnAuto	
CSNtps_e	FWD	YER056C	YER056C:1	protStoichAsgnAuto	
FRUtps_e	FWD	YOL156W	YOL156W:1	protStoichAsgnAuto	
FRUtps_e	FWD	YEL069C	YEL069C:1	protStoichAsgnAuto	
FRUtps_e	FWD	YDR342C	YDR342C:1	protStoichAsgnAuto	
FRUtps_e	FWD	YNR072W	YNR072W:1	protStoichAsgnAuto	
FRUtps_e	FWD	YDR343C	YDR343C:1	protStoichAsgnAuto	
FRUtps_e	FWD	YJR158W	YJR158W:1	protStoichAsgnAuto	
FRUtps_e	FWD	YHR092C	YHR092C:1	protStoichAsgnAuto	
FRUtps_e	FWD	YDR345C	YDR345C:1	protStoichAsgnAuto	
FRUtps_e	FWD	YJL214W	YJL214W:1	protStoichAsgnAuto	
FRUtps_e	FWD	YMR011W	YMR011W:1	protStoichAsgnAuto	
FRUtps_e	FWD	YHR094C	YHR094C:1	protStoichAsgnAuto	
FRUtps_e	FWD	YHR096C	YHR096C:1	protStoichAsgnAuto	
FRUtps_e	FWD	YFL011W	YFL011W:1	protStoichAsgnAuto	
FRUtps_e	FWD	YJL219W	YJL219W:1	protStoichAsgnAuto	
FRUtps_e	FWD	YDL245C	YDL245C:1	protStoichAsgnAuto	
GALtps_e	FWD	YDR536W	YDR536W:1	protStoichAsgnManual	Interacts with mitochondrial outer membrane voltage-dependent anion channel (VDAC) POR1.
GALtps_e	FWD	YOL156W	YOL156W:1	protStoichAsgnAuto	
GALtps_e	FWD	YFL011W	YFL011W:1	protStoichAsgnAuto	
GALtps_e	FWD	YNL318C	YNL318C:1	protStoichAsgnAuto	
GALtps_e	FWD	YJL219W	YJL219W:1	protStoichAsgnAuto	
GALtps_e	FWD	YLR081W	YLR081W:1	protStoichAsgnAuto	
LACDtps_e	FWD	YKL217W	YKL217W:1	protStoichAsgnAuto	
LACDtps_e	REV	YKL217W	YKL217W:1	protStoichAsgnAuto	
LACtps_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
LACPYRt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
LACPYRt_c_m	REV	SPONT	zeroCost	protStoichAsgnAuto	
MANtps_e	FWD	YOL156W	YOL156W:1	protStoichAsgnAuto	
MANtps_e	FWD	YEL069C	YEL069C:1	protStoichAsgnAuto	
MANtps_e	FWD	YDR342C	YDR342C:1	protStoichAsgnAuto	
MANtps_e	FWD	YNR072W	YNR072W:1	protStoichAsgnAuto	
MANtps_e	FWD	YDR343C	YDR343C:1	protStoichAsgnAuto	
MANtps_e	FWD	YJR158W	YJR158W:1	protStoichAsgnAuto	
MANtps_e	FWD	YHR092C	YHR092C:1	protStoichAsgnAuto	
MANtps_e	FWD	YDR345C	YDR345C:1	protStoichAsgnAuto	
MANtps_e	FWD	YJL214W	YJL214W:1	protStoichAsgnAuto	
MANtps_e	FWD	YMR011W	YMR011W:1	protStoichAsgnAuto	
MANtps_e	FWD	YHR094C	YHR094C:1	protStoichAsgnAuto	
MANtps_e	FWD	YHR096C	YHR096C:1	protStoichAsgnAuto	
MANtps_e	FWD	YFL011W	YFL011W:1	protStoichAsgnAuto	
MANtps_e	FWD	YJL219W	YJL219W:1	protStoichAsgnAuto	
MANtps_e	FWD	YDL245C	YDL245C:1	protStoichAsgnAuto	
EPISTt_c_e	FWD	YIL013C	YIL013C:1	protStoichAsgnAuto	
EPISTt_c_e	REV	YIL013C	YIL013C:1	protStoichAsgnAuto	
EPISTt_c_e	FWD	YOR011W	YOR011W:1	protStoichAsgnAuto	
EPISTt_c_e	REV	YOR011W	YOR011W:1	protStoichAsgnAuto	
ERGSTt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
ERGSTt_c_e	REV	SPONT	zeroCost	protStoichAsgnAuto	
ETHAt_c_e	FWD	YGL077C	YGL077C:1	protStoichAsgnAuto	
ETHAt_c_e	REV	YGL077C	YGL077C:1	protStoichAsgnAuto	
FADH2t_c_m	FWD	YIL134W	YIL134W:1	protStoichAsgnAuto	
FECOSTt_e	FWD	YIL013C	YIL013C:1	protStoichAsgnAuto	
FECOSTt_e	REV	YIL013C	YIL013C:1	protStoichAsgnAuto	
FECOSTt_e	FWD	YOR011W	YOR011W:1	protStoichAsgnAuto	
FECOSTt_e	REV	YOR011W	YOR011W:1	protStoichAsgnAuto	
FECOSTt_en	FWD	YIL013C	YIL013C:1	protStoichAsgnAuto	
FECOSTt_en	REV	YIL013C	YIL013C:1	protStoichAsgnAuto	
FECOSTt_en	FWD	YOR011W	YOR011W:1	protStoichAsgnAuto	
FECOSTt_en	REV	YOR011W	YOR011W:1	protStoichAsgnAuto	
FOLt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
FOLt_c_e	REV	SPONT	zeroCost	protStoichAsgnAuto	
GDPMANt_c_g	FWD	YGL225W	YGL225W:1	protStoichAsgnManual	Homooligomer.
GLCt_c_e	FWD	YOL156W	YOL156W:1	protStoichAsgnAuto	
GLCt_c_e	FWD	YJR158W	YJR158W:1	protStoichAsgnAuto	
GLCt_c_e	FWD	YJL214W	YJL214W:1	protStoichAsgnAuto	
GLCt_c_e	FWD	YJR160C	YJR160C:1	protStoichAsgnAuto	
GLCt_c_e	FWD	YJL219W	YJL219W:1	protStoichAsgnAuto	
GLCt_c_e	FWD	YDL245C	YDL245C:1	protStoichAsgnAuto	
GLCt_c_e	FWD	YDL247W	YDL247W:1	protStoichAsgnAuto	
GLCt_c_e	FWD	YDR342C	YDR342C:1	protStoichAsgnAuto	
GLCt_c_e	FWD	YDR536W	YDR536W:1	protStoichAsgnManual	Interacts with mitochondrial outer membrane voltage-dependent anion channel (VDAC) POR1.
GLCt_c_e	FWD	YEL069C	YEL069C:1	protStoichAsgnAuto	
GLCt_c_e	FWD	YDR343C	YDR343C:1	protStoichAsgnAuto	
GLCt_c_e	FWD	YDR387C	YDR387C:1	protStoichAsgnAuto	
GLCt_c_e	FWD	YNR072W	YNR072W:1	protStoichAsgnAuto	
GLCt_c_e	FWD	YDR345C	YDR345C:1	protStoichAsgnAuto	
GLCt_c_e	FWD	YHR092C	YHR092C:1	protStoichAsgnAuto	
GLCt_c_e	FWD	YMR011W	YMR011W:1	protStoichAsgnAuto	
GLCt_c_e	FWD	YHR094C	YHR094C:1	protStoichAsgnAuto	
GLCt_c_e	FWD	YFL011W	YFL011W:1	protStoichAsgnAuto	
GLCt_c_e	FWD	YHR096C	YHR096C:1	protStoichAsgnAuto	
GLCt_c_e	FWD	YLR081W	YLR081W:1	protStoichAsgnAuto	
GTHRDt_c_e	FWD	YJL212C	YJL212C:1	protStoichAsgnAuto	
GTHRDt_c_v	FWD	YDR135C	YDR135C:1	protStoichAsgnAuto	
GTHRDt_c_v	REV	YDR135C	YDR135C:1	protStoichAsgnAuto	
GTHRDt_c_v	FWD	YLL015W	YLL015W:1	protStoichAsgnAuto	
GTHRDt_c_v	REV	YLL015W	YLL015W:1	protStoichAsgnAuto	
G3PIt_c_e	FWD	YCR098C	YCR098C:1	protStoichAsgnAuto	
G3PIt_c_e	REV	YCR098C	YCR098C:1	protStoichAsgnAuto	
G3PCt_c_e	FWD	YCR098C	YCR098C:1	protStoichAsgnAuto	
G3PCt_c_e	REV	YCR098C	YCR098C:1	protStoichAsgnAuto	
GLYCtps_e	FWD	YDR536W	YDR536W:1	protStoichAsgnManual	Interacts with mitochondrial outer membrane voltage-dependent anion channel (VDAC) POR1.
GLYCtps_e	REV	YDR536W	YDR536W:1	protStoichAsgnManual	"Not present in original scRBA release, but added to align w/ GSM model"
GLYCtps_e	FWD	YGL084C	YGL084C:1	protStoichAsgnManual	Interacts with mitochondrial outer membrane voltage-dependent anion channel (VDAC) POR1.
GLYCtps_e	REV	YGL084C	YGL084C:1	protStoichAsgnManual	"Not present in original scRBA release, but added to align w/ GSM model"
GLYCt_e	FWD	YLL043W	YLL043W:1	protStoichAsgnAuto	
GLYCt_e	FWD	YFL054C	YFL054C:1	protStoichAsgnAuto	
GLYtps_e	FWD	YPL265W	YPL265W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
GLYtps_e	REV	YPL265W	YPL265W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
GLYtps_e	FWD	YCL025C	YCL025C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
GLYtps_e	REV	YCL025C	YCL025C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
GLYtps_e	FWD	YOL020W	YOL020W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
GLYtps_e	REV	YOL020W	YOL020W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
GLYtps_e	FWD	YOR348C	YOR348C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
GLYtps_e	REV	YOR348C	YOR348C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
GLYCOGENt_c_v	FWD	SPONT	zeroCost	protStoichAsgnAuto	
GTPGDPtp_m	FWD	YDL198C	YDL198C:1	protStoichAsgnAuto	
GUAtps_e	FWD	YGL186C	YGL186C:1	protStoichAsgnAuto	
GUAtps_e	REV	YGL186C	YGL186C:1	protStoichAsgnAuto	
GUAtps_e	FWD	YER060W	YER060W:1	protStoichAsgnAuto	
GUAtps_e	REV	YER060W	YER060W:1	protStoichAsgnAuto	
GUAtps_e	FWD	YER060W-A	YER060W-A:1	protStoichAsgnAuto	
GUAtps_e	REV	YER060W-A	YER060W-A:1	protStoichAsgnAuto	
GUAtps_e	FWD	YER056C	YER056C:1	protStoichAsgnAuto	
GUAtps_e	REV	YER056C	YER056C:1	protStoichAsgnAuto	
INOSTtps_e	FWD	YOL103W	YOL103W:1	protStoichAsgnAuto	
INOSTtps_e	FWD	YDR497C	YDR497C:1	protStoichAsgnAuto	
FE2t_c_e	FWD	YMR319C	YMR319C:1	protStoichAsgnAuto	
FE2t_c_e	FWD	YMR058W	YMR058W:1	protStoichAsgnAuto	
FE2t_c_m	FWD	YKR052C	YKR052C:1	protStoichAsgnAuto	
FE2t_c_m	FWD	YJL133W	YJL133W:1	protStoichAsgnAuto	
IAMACt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
IBUTACt_c_e	FWD	SPONT	zeroCost	protStoichAsgnAuto	
IPDPt_c_m	FWD	SPONT	zeroCost	protStoichAsgnAuto	
IPDPt_c_m	REV	SPONT	zeroCost	protStoichAsgnAuto	
ALAtps_e	FWD	YBR068C	YBR068C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ALAtps_e	REV	YBR068C	YBR068C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ALAtps_e	FWD	YPL265W	YPL265W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ALAtps_e	REV	YPL265W	YPL265W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ALAtps_e	FWD	YOL020W	YOL020W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ALAtps_e	REV	YOL020W	YOL020W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ALAtps_e	FWD	YDR046C	YDR046C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ALAtps_e	REV	YDR046C	YDR046C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ALAtps_e	FWD	YCL025C	YCL025C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ALAtps_e	REV	YCL025C	YCL025C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ALAtps_e	FWD	YOR348C	YOR348C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ALAtps_e	REV	YOR348C	YOR348C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ARGtps_e	FWD	YNL270C	YNL270C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ARGtps_e	REV	YNL270C	YNL270C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ARGtps_e	FWD	YEL063C	YEL063C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ARGtps_e	REV	YEL063C	YEL063C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ARGtpa_v	FWD	YBR293W	YBR293W:1	protStoichAsgnAuto	
ARGtpa_v	FWD	YOL092W	YOL092W:1	protStoichAsgnAuto	
ASNtps_e	FWD	YDR508C	YDR508C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ASNtps_e	REV	YDR508C	YDR508C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ASNtps_e	FWD	YPL265W	YPL265W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ASNtps_e	REV	YPL265W	YPL265W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ASNtps_e	FWD	YCL025C	YCL025C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ASNtps_e	REV	YCL025C	YCL025C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ASNtpa_v	FWD	YJR001W	YJR001W:1	protStoichAsgnAuto	
ASNtps_v	FWD	YNL101W	YNL101W:1	protStoichAsgnAuto	
ASNtps_v	FWD	YKL146W	YKL146W:1	protStoichAsgnAuto	
ASPtps_v	FWD	YER119C	YER119C:1	protStoichAsgnAuto	
ASPtps_e	FWD	YPL265W	YPL265W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ASPtps_e	REV	YPL265W	YPL265W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ASPtps_e	FWD	YFL055W	YFL055W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ASPtps_e	REV	YFL055W	YFL055W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
CRNt_e	FWD	YBR132C	YBR132C:1	protStoichAsgnAuto	
CRNt_e	REV	YBR132C	YBR132C:1	protStoichAsgnAuto	
CYStps_e	FWD	YBR068C	YBR068C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
CYStps_e	REV	YBR068C	YBR068C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
CYStps_e	FWD	YOL020W	YOL020W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
CYStps_e	REV	YOL020W	YOL020W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
CYStps_e	FWD	YDR046C	YDR046C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
CYStps_e	REV	YDR046C	YDR046C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
CYStps_e	FWD	YBR069C	YBR069C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
CYStps_e	REV	YBR069C	YBR069C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
CYStps_e	FWD	YDR508C	YDR508C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
CYStps_e	REV	YDR508C	YDR508C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
CYStps_e	FWD	YCL025C	YCL025C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
CYStps_e	REV	YCL025C	YCL025C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
CYSItps_v	FWD	YCR075C	YCR075C:1	protStoichAsgnAuto	
GLUt_c_m	FWD	YPR021C	YPR021C:1	protStoichAsgnAuto	
GLUt_c_m	FWD	YBR104W	YBR104W:1	protStoichAsgnAuto	
GLUtps_v	FWD	YER119C	YER119C:1	protStoichAsgnAuto	
GLUtps_e	FWD	YFL055W	YFL055W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
GLUtps_e	REV	YFL055W	YFL055W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
GLUtps_e	FWD	YPL265W	YPL265W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
GLUtps_e	REV	YPL265W	YPL265W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
GLUtps_e	FWD	YCL025C	YCL025C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
GLUtps_e	REV	YCL025C	YCL025C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
GLNtpa_v	FWD	YJR001W	YJR001W:1	protStoichAsgnAuto	
GLNtps_v	FWD	YNL101W	YNL101W:1	protStoichAsgnAuto	
GLNtps_v	FWD	YKL146W	YKL146W:1	protStoichAsgnAuto	
GLNtps_e	FWD	YPL265W	YPL265W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
GLNtps_e	REV	YPL265W	YPL265W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
GLNtps_e	FWD	YDR508C	YDR508C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
GLNtps_e	REV	YDR508C	YDR508C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
GLNtps_e	FWD	YCL025C	YCL025C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
GLNtps_e	REV	YCL025C	YCL025C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
HIStpa_v	FWD	YBR293W	YBR293W:1	protStoichAsgnAuto	
HIStpa_v	FWD	YCL069W	YCL069W:1	protStoichAsgnAuto	
HIStpa_v	FWD	YMR088C	YMR088C:1	protStoichAsgnAuto	
HIStpa_v	FWD	YOL092W	YOL092W:1	protStoichAsgnAuto	
HIStps_e	FWD	YGR191W	YGR191W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
HIStps_e	REV	YGR191W	YGR191W:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
HIStps_e	FWD	YBR069C	YBR069C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
HIStps_e	REV	YBR069C	YBR069C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ILEt_c_v	FWD	YCL038C	YCL038C:1	protStoichAsgnAuto	
ILEt_c_v	REV	YCL038C	YCL038C:1	protStoichAsgnAuto	
ILEtpa_v	FWD	YJR001W	YJR001W:1	protStoichAsgnAuto	
ILEtps_v	FWD	YNL101W	YNL101W:1	protStoichAsgnAuto	
ILEtps_v	FWD	YKL146W	YKL146W:1	protStoichAsgnAuto	
ILEtps_e	FWD	YBR068C	YBR068C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ILEtps_e	REV	YBR068C	YBR068C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ILEtps_e	FWD	YDR046C	YDR046C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ILEtps_e	REV	YDR046C	YDR046C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ILEtps_e	FWD	YBR069C	YBR069C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ILEtps_e	REV	YBR069C	YBR069C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ILEtps_e	FWD	YCL025C	YCL025C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
ILEtps_e	REV	YCL025C	YCL025C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
LACt_c_m	FWD	YKL217W	YKL217W:1	protStoichAsgnAuto	
LACt_c_m	REV	YKL217W	YKL217W:1	protStoichAsgnAuto	
LACLtps_e	FWD	YKL217W	YKL217W:1	protStoichAsgnAuto	
LEUt_c_v	FWD	YCL038C	YCL038C:1	protStoichAsgnAuto	
LEUt_c_v	REV	YCL038C	YCL038C:1	protStoichAsgnAuto	
LEUtpa_v	FWD	YJR001W	YJR001W:1	protStoichAsgnAuto	
LEUtps_v	FWD	YNL101W	YNL101W:1	protStoichAsgnAuto	
LEUtps_v	FWD	YKL146W	YKL146W:1	protStoichAsgnAuto	
LEUtps_e	FWD	YBR068C	YBR068C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
LEUtps_e	REV	YBR068C	YBR068C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
LEUtps_e	FWD	YDR046C	YDR046C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
LEUtps_e	REV	YDR046C	YDR046C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
LEUtps_e	FWD	YBR069C	YBR069C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
LEUtps_e	REV	YBR069C	YBR069C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
LEUtps_e	FWD	YDR508C	YDR508C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
LEUtps_e	REV	YDR508C	YDR508C:1	protStoichAsgnManual	Interacts with RRT2 (PubMed:21880895).
