# rxnID	MNXID	met_model	met_standard_name	Smiles	genes	refID	Kcat value (substrate first)
r_0001_1	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_237;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_5458	chebi:16004;chebi:15991	27.5412,26.0497;
r_0982_1_fwd	MNXM145	D-ribulose 5-phosphate	D-ribulose 5-phosphate	OCC(=O)[C@H](O)[C@H](O)COP([O-])([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2235	chebi:58121	15.5738
r_0982_1_rvs	MNXM729956	ribose-5-phosphate	alpha-D-ribose 5-phosphate	O[C@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2235	chebi:18189	14.8802
r_0982_2_fwd	MNXM145	D-ribulose 5-phosphate	D-ribulose 5-phosphate	OCC(=O)[C@H](O)[C@H](O)COP([O-])([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_5743	chebi:58121	7.2174
r_0982_2_rvs	MNXM729956	ribose-5-phosphate	alpha-D-ribose 5-phosphate	O[C@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_5743	chebi:18189	7.3764
r_0983	MNXM3;MNXM1115	ATP;nicotinamide ribose	ATP;beta-nicotinamide D-riboside	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_5302	chebi:30616;chebi:15927	0.4507;0.8677
r_0984_fwd	MNXM145	D-ribulose 5-phosphate	D-ribulose 5-phosphate	OCC(=O)[C@H](O)[C@H](O)COP([O-])([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_7910	chebi:58121	14.5729
r_0984_rvs	MNXM186	D-xylulose 5-phosphate	D-xylulose 5-phosphate	OCC(=O)[C@@H](O)[C@H](O)COP([O-])([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_7910	chebi:57737	14.5729
r_0985	MNXM16;MNXM2783	S-adenosyl-L-methionine;3-hexaprenyl-4,5-dihydroxybenzoic acid	(S)-S-adenosyl-L-methionine;3,4-dihydroxy-5-all-trans-hexaprenylbenzoate	C[S@@+](CC[C@H]([NH3+])C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12;CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\Cc1cc(cc(O)c1O)C([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_1222;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_4199;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_4699;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_5323;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_5916;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_748;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_7881	chebi:142094;chebi:58373	4.2981,3.0125,16.5874,2.3108,0.2798,3.0294,1.3534;2.9848,3.4293,19.9311,2.2841,0.2038,2.2341,0.7642
r_0986_1	MNXM16;MNXM738369	S-adenosyl-L-methionine;zymosterol	(S)-S-adenosyl-L-methionine;5alpha-cholesta-8,24-dien-3beta-ol	C[S@@+](CC[C@H]([NH3+])C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12;C[C@H](CCC=C(C)C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C[C@@H]1CC3	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2280	chebi:142094;chebi:18252	7.5142;0.2283
r_0986_2	MNXM16;MNXM738369	S-adenosyl-L-methionine;zymosterol	(S)-S-adenosyl-L-methionine;5alpha-cholesta-8,24-dien-3beta-ol	C[S@@+](CC[C@H]([NH3+])C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12;C[C@H](CCC=C(C)C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C[C@@H]1CC3	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3160	chebi:142094;chebi:18252	1.1976;0.1076
r_0987_1_fwd	MNXM741595	S-formylglutathione	S-formylglutathione	[NH3+][C@@H](CCC(=O)N[C@@H](CSC=O)C(=O)NCC([O-])=O)C([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_4151	chebi:57688	0.4558
r_0987_1_rvs	MNXM39;MNXM738319	formate;glutathione	formate;glutathione	[O-]C=O;[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC([O-])=O)C([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_4151	chebi:15740;chebi:57925	0.9245;0.3197
r_0987_2_fwd	MNXM741595	S-formylglutathione	S-formylglutathione	[NH3+][C@@H](CCC(=O)N[C@@H](CSC=O)C(=O)NCC([O-])=O)C([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_6908	chebi:57688	2.6078
r_0987_2_rvs	MNXM39;MNXM738319	formate;glutathione	formate;glutathione	[O-]C=O;[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC([O-])=O)C([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_6908	chebi:15740;chebi:57925	1.0017;2.3500
r_0988_1	MNXM8;MNXM735171	NAD;L-saccharopine	NAD(+);L-saccharopine	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;[NH3+][C@@H](CCCC[NH2+][C@@H](CCC([O-])=O)C([O-])=O)C([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_1849	chebi:57540;chebi:57951	3.5343;2.7158
r_0988_2	MNXM8;MNXM735171	NAD;L-saccharopine	NAD(+);L-saccharopine	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;[NH3+][C@@H](CCCC[NH2+][C@@H](CCC([O-])=O)C([O-])=O)C([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_5533	chebi:57540;chebi:57951	4.9481;5.4028
r_0989	MNXM738702;MNXM741173;MNXM741239	NADPH;L-glutamate;L-allysine	NADPH;L-glutamate;(S)-2-amino-6-oxohexanoate	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;[NH3+][C@@H](CCC([O-])=O)C([O-])=O;[NH3+][C@@H](CCCC=O)C([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_1317	chebi:57783;chebi:29985;chebi:58321	12.8777;9.0407;14.2504
r_0990_1_fwd	MNXM727890	sedoheptulose 1,7-bisphosphate	sedoheptulose 1,7-bisphosphate	O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)COP([O-])([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_1690	chebi:58335	1.9323
r_0990_1_rvs	MNXM258;MNXM77	D-erythrose 4-phosphate;dihydroxyacetone phosphate	D-erythrose 4-phosphate;dihydroxyacetone phosphate	O[C@H](COP([O-])([O-])=O)[C@@H](O)C=O;OCC(=O)COP([O-])([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_1690	chebi:16897;chebi:57642	1.7950;1.6789
r_0990_2_fwd	MNXM727890	sedoheptulose 1,7-bisphosphate	sedoheptulose 1,7-bisphosphate	O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)COP([O-])([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_8048	chebi:58335	0.9722
r_0990_2_rvs	MNXM258;MNXM77	D-erythrose 4-phosphate;dihydroxyacetone phosphate	D-erythrose 4-phosphate;dihydroxyacetone phosphate	O[C@H](COP([O-])([O-])=O)[C@@H](O)C=O;OCC(=O)COP([O-])([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_8048	chebi:16897;chebi:57642	0.7034;1.4882
r_0992_1	MNXM732448;MNXM737787	acetyl-CoA;L-serine	acetyl-CoA;L-serine	CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12;[NH3+][C@@H](CO)C([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_6260;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_6582;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_863	chebi:57288;chebi:33384	68.2128,0.4587,5.3456;19.8813,0.8281,2.5884
r_0992_2	MNXM732448;MNXM737787	acetyl-CoA;L-serine	acetyl-CoA;L-serine	CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12;[NH3+][C@@H](CO)C([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_6582;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_863	chebi:57288;chebi:33384	0.4587,5.3456;0.8281,2.5884
r_0993	MNXM740979;MNXM737787	palmitoyl-CoA;L-serine	hexadecanoyl-CoA;L-serine	CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12;[NH3+][C@@H](CO)C([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_8045;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_840	chebi:57379;chebi:33384	4.9368,6.7322;2.2721,3.0414
r_0995_1	MNXM3;MNXM737787	ATP;L-serine	ATP;L-serine	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;[NH3+][C@@H](CO)C([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2110	chebi:30616;chebi:33384	5.4875;2.2928
r_0995_2	MNXM3;MNXM737787	ATP;L-serine	ATP;L-serine	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;[NH3+][C@@H](CO)C([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_838	chebi:30616;chebi:33384	0.7297;0.4575
r_0996	MNXM738702;MNXM611	NADPH;3-dehydroshikimate	NADPH;3-dehydroshikimate	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;O[C@@H]1CC(=CC(=O)[C@H]1O)C([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_6163	chebi:57783;chebi:16630	28.1273;67.4011
r_0997	MNXM3;MNXM602	ATP;shikimate	ATP;shikimate	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;O[C@@H]1CC(=C[C@@H](O)[C@H]1O)C([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_6163	chebi:30616;chebi:36208	18.5010;42.8152
r_0998	MNXM8;MNXM739345	NAD;precorrin-2	NAD(+);precorrin-2	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;C[C@]1(CC([O-])=O)[C@H](CCC([O-])=O)\C2=C\c3[nH]c(Cc4[nH]c(\C=C5/N=C(/C=C1\[NH2+]2)[C@@H](CCC([O-])=O)[C@]5(C)CC([O-])=O)c(CC([O-])=O)c4CCC([O-])=O)c(CCC([O-])=O)c3CC([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_6014	chebi:57540;chebi:58827	1.4882;1.4882
r_0999	MNXM740871;MNXM726711	sirohydrochlorin;iron(2+)	sirohydrochlorin;Fe(2+)	C[C@]1(CC([O-])=O)[C@H](CCC([O-])=O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CC([O-])=O)c5CCC([O-])=O)c(CCC([O-])=O)c4CC([O-])=O)[C@@H](CCC([O-])=O)[C@]3(C)CC([O-])=O;[Fe++]	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_6014	chebi:58351;chebi:29033	0.5826;0.1738
r_1001	MNXM321;MNXM118	S-adenosylmethioninamine;putrescine	S-Adenosylmethioninamine;putrescine	C[S@@+](CCCN)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12;[NH3+]CCCC[NH3+]	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_7341	sabiorkM:5404;chebi:326268	0.2816;1.1533
r_1003	MNXM487	sphinganine 1-phosphate	sphinganine 1-phosphate	CCCCCCCCCCCCCCC[C@@H](O)[C@@H]([NH3+])COP([O-])([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_6179	chebi:57939	0.5201
r_1004	MNXM734288	phytosphingosine 1-phosphate	4-hydroxysphinganine 1-phosphate	CCCCCCCCCCCCCC[C@@H](O)[C@@H](O)[C@@H]([NH3+])COP([O-])([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_925	chebi:64795	25.9893
r_1005	MNXM487	sphinganine 1-phosphate	sphinganine 1-phosphate	CCCCCCCCCCCCCCC[C@@H](O)[C@@H]([NH3+])COP([O-])([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_925	chebi:57939	23.3861
r_1006_1	MNXM914;MNXM3	phytosphingosine;ATP	4-hydroxysphinganine;ATP	CCCCCCCCCCCCCC[C@@H](O)[C@@H](O)[C@@H]([NH3+])CO;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_1914	chebi:64124;chebi:30616	2.3703;2.7070
r_1006_2	MNXM914;MNXM3	phytosphingosine;ATP	4-hydroxysphinganine;ATP	CCCCCCCCCCCCCC[C@@H](O)[C@@H](O)[C@@H]([NH3+])CO;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2253	chebi:64124;chebi:30616	2.6576;4.5626
r_1007_1	MNXM733692;MNXM3	sphinganine;ATP	sphinganine;ATP	CCCCCCCCCCCCCCC[C@@H](O)[C@@H]([NH3+])CO;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_1914	chebi:57817;chebi:30616	2.3288;2.7070
r_1007_2	MNXM733692;MNXM3	sphinganine;ATP	sphinganine;ATP	CCCCCCCCCCCCCCC[C@@H](O)[C@@H]([NH3+])CO;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2253	chebi:57817;chebi:30616	2.6079;4.5626
r_1010	MNXM735438;MNXM10;MNXM733532	oxygen;NADH;squalene	O2;NADH;squalene	O=O;NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C=C(/C)CC\C=C(/C)CCC=C(C)C	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_6115	chebi:15379;chebi:57945;chebi:15440	2.2658;0.9405;1.3179
r_1011	MNXM738702;MNXM735438;MNXM733532	NADPH;oxygen;squalene	NADPH;O2;squalene	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;O=O;CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C=C(/C)CC\C=C(/C)CCC=C(C)C	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_6115	chebi:57783;chebi:15379;chebi:15440	0.9335;2.2658;1.3179
r_1012	MNXM738702;MNXM34	NADPH;farnesyl diphosphate	NADPH;(2E,6E)-farnesyl diphosphate	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;CC(C)=CCC\C(C)=C\CC\C(C)=C\COP([O-])(=O)OP([O-])([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_58	chebi:57783;chebi:175763	1.2496;0.2263
r_1021_1_fwd	MNXM731831;MNXM25	ubiquinone-6;succinate	ubiquinone-6;succinate	COC1=C(OC)C(=O)C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C(C)C1=O;[O-]C(=O)CCC([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2089;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_259;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3819;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_7465	chebi:52971;chebi:30031	2.3185,11.3719,0.0446,2.4391;2.2567,7.3665,0.0579,2.4718
r_1021_1_rvs	MNXM5319;MNXM737340	ubiquinol-6;fumarate	ubiquinol-6;fumarate	COc1c(O)c(C)c(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)c(O)c1OC;[O-]C(=O)\C=C\C([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2089;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_259;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3819;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_7465	chebi:52970;chebi:29806	1.4882,2.6005,0.0201,2.2092;5.0299,23.5314,0.2585,10.2758
r_1021_2_fwd	MNXM731831;MNXM25	ubiquinone-6;succinate	ubiquinone-6;succinate	COC1=C(OC)C(=O)C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C(C)C1=O;[O-]C(=O)CCC([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2089;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3819;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_7465;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_4739	chebi:52971;chebi:30031	2.3185,0.0446,2.4391,17.3504;2.2567,0.0579,2.4718,11.1385
r_1021_2_rvs	MNXM5319;MNXM737340	ubiquinol-6;fumarate	ubiquinol-6;fumarate	COc1c(O)c(C)c(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)c(O)c1OC;[O-]C(=O)\C=C\C([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_2089;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3819;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_7465;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_4739	chebi:52970;chebi:29806	1.4882,0.0201,2.2092,6.0652;5.0299,0.2585,10.2758,38.5179
r_1021_3_fwd	MNXM731831;MNXM25	ubiquinone-6;succinate	ubiquinone-6;succinate	COC1=C(OC)C(=O)C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C(C)C1=O;[O-]C(=O)CCC([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_259;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3819;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_7465;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_296	chebi:52971;chebi:30031	11.3719,0.0446,2.4391,0.4332;7.3665,0.0579,2.4718,0.5892
r_1021_3_rvs	MNXM5319;MNXM737340	ubiquinol-6;fumarate	ubiquinol-6;fumarate	COc1c(O)c(C)c(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)c(O)c1OC;[O-]C(=O)\C=C\C([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_259;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3819;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_7465;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_296	chebi:52970;chebi:29806	2.6005,0.0201,2.2092,0.5467;23.5314,0.2585,10.2758,1.2496
r_1021_4_fwd	MNXM731831;MNXM25	ubiquinone-6;succinate	ubiquinone-6;succinate	COC1=C(OC)C(=O)C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C(C)C1=O;[O-]C(=O)CCC([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3819;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_7465;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_4739;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_296	chebi:52971;chebi:30031	0.0446,2.4391,17.3504,0.4332;0.0579,2.4718,11.1385,0.5892
r_1021_4_rvs	MNXM5319;MNXM737340	ubiquinol-6;fumarate	ubiquinol-6;fumarate	COc1c(O)c(C)c(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)c(O)c1OC;[O-]C(=O)\C=C\C([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_3819;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_7465;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_4739;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_296	chebi:52970;chebi:29806	0.0201,2.2092,6.0652,0.5467;0.2585,10.2758,38.5179,1.2496
r_1022	MNXM9;MNXM741428;MNXM7	phosphate;succinyl-CoA;ADP	phosphate;succinyl-CoA;ADP	OP([O-])([O-])=O;CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_1445;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_6208	chebi:43474;chebi:57292;chebi:456216	11.7821,16.2331;8.2394,10.8397;8.4424,11.6808
r_1023	MNXM5;MNXM172	NADP(+);succinic semialdehyde	NADP(+);succinate semialdehyde	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;[O-]C(=O)CCC=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_7992	chebi:58349;chebi:57706	7.7328;11.4521
r_1025	MNXM3;MNXM58	ATP;sulphate	ATP;sulfate	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;[O-]S([O-])(=O)=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_8304	chebi:30616;chebi:16189	8.6828;2.7358
r_1026	MNXM7;MNXM58	ADP;sulphate	ADP;sulfate	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O;[O-]S([O-])(=O)=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_6794	chebi:456216;chebi:16189	3.2158;2.5928
r_1027	MNXM738702;MNXM726339	NADPH;sulphite	NADPH;sulfite	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O;[O-]S([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_5665;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_707	chebi:57783;chebi:17359	3.3745,8.8131;5.0489,10.8490
r_1030_1	MNXM511	5,10-methenyl-THF	5,10-methenyltetrahydrofolate	Nc1nc2NC[C@@H]3CN(C=[N+]3c2c(=O)[nH]1)c1ccc(cc1)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_1629;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_4747;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_6911;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_924	chebi:57455	11.8032,3.3512,2.2457,21.3248
r_1030_2	MNXM511	5,10-methenyl-THF	5,10-methenyltetrahydrofolate	Nc1nc2NC[C@@H]3CN(C=[N+]3c2c(=O)[nH]1)c1ccc(cc1)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O	yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_1629;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_4747;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_924;yHMPu5000041818_Magnusiomyces_tetrasperma@Seq_7112	chebi:57455	11.8032,3.3512,21.3248,3.4391
