# rxnID	MNXID	met_model	met_standard_name	Smiles	genes	refID	Kcat value (substrate first)
r_0003_fwd	MNXM2757;MNXM8	(R,R)-2,3-butanediol;NAD	(R,R)-butane-2,3-diol;NAD(+)	C[C@@H](O)[C@@H](C)O;NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_2483	chebi:16982;chebi:57540	10.4501;7.4252
r_0226_206	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2731;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_3141;Spathaspora_girioi@Seq_5284	chebi:43474;chebi:456216	10.1036,5.7074,31.4844,0.1500,1.0204,88.7344,10.5897,0.0060,0.5160,0.0290,0.0087,0.6613;7.5686,5.0447,16.2699,0.0664,5.8413,57.8277,7.2004,0.0201,5.0638,0.1025,0.0297,3.8149
r_0226_207	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_6615;Spathaspora_girioi@Seq_3141;Spathaspora_girioi@Seq_5284	chebi:43474;chebi:456216	10.1036,5.7074,31.4844,1.0204,88.7344,10.5897,0.0060,0.5160,0.0290,0.0401,0.0087,0.6613;7.5686,5.0447,16.2699,5.8413,57.8277,7.2004,0.0201,5.0638,0.1025,0.1697,0.0297,3.8149
r_0226_208	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1401;Spathaspora_girioi@Seq_1669;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2731;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3025;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_4700;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_5676;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_3367;Spathaspora_girioi@Seq_5284	chebi:43474;chebi:456216	10.1036,28.8787,14.5958,5.7074,31.4844,0.1500,1.0204,24.1748,88.7344,10.5897,0.0060,21.3554,0.5160,0.0114,0.0290,0.0087,0.6613;7.5686,17.7179,9.0359,5.0447,16.2699,0.0664,5.8413,16.9715,57.8277,7.2004,0.0201,17.5212,5.0638,0.0379,0.1025,0.0297,3.8149
r_0226_209	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2731;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_3367;Spathaspora_girioi@Seq_5284	chebi:43474;chebi:456216	10.1036,5.7074,31.4844,0.1500,1.0204,88.7344,10.5897,0.0060,0.5160,0.0290,0.0087,0.6613;7.5686,5.0447,16.2699,0.0664,5.8413,57.8277,7.2004,0.0201,5.0638,0.1025,0.0297,3.8149
r_0226_210	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_6615;Spathaspora_girioi@Seq_3367;Spathaspora_girioi@Seq_5284	chebi:43474;chebi:456216	10.1036,5.7074,31.4844,1.0204,88.7344,10.5897,0.0060,0.5160,0.0290,0.0401,0.0087,0.6613;7.5686,5.0447,16.2699,5.8413,57.8277,7.2004,0.0201,5.0638,0.1025,0.1697,0.0297,3.8149
r_0226_211	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1401;Spathaspora_girioi@Seq_1669;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2731;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3025;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_4700;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_5676;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_3646;Spathaspora_girioi@Seq_5284	chebi:43474;chebi:456216	10.1036,28.8787,14.5958,5.7074,31.4844,0.1500,1.0204,24.1748,88.7344,10.5897,0.0060,21.3554,0.5160,0.0114,0.0290,0.0087,0.6613;7.5686,17.7179,9.0359,5.0447,16.2699,0.0664,5.8413,16.9715,57.8277,7.2004,0.0201,17.5212,5.0638,0.0379,0.1025,0.0297,3.8149
r_0226_212	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2731;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_3646;Spathaspora_girioi@Seq_5284	chebi:43474;chebi:456216	10.1036,5.7074,31.4844,0.1500,1.0204,88.7344,10.5897,0.0060,0.5160,0.0290,0.0087,0.6613;7.5686,5.0447,16.2699,0.0664,5.8413,57.8277,7.2004,0.0201,5.0638,0.1025,0.0297,3.8149
r_0226_213	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_6615;Spathaspora_girioi@Seq_3646;Spathaspora_girioi@Seq_5284	chebi:43474;chebi:456216	10.1036,5.7074,31.4844,1.0204,88.7344,10.5897,0.0060,0.5160,0.0290,0.0401,0.0087,0.6613;7.5686,5.0447,16.2699,5.8413,57.8277,7.2004,0.0201,5.0638,0.1025,0.1697,0.0297,3.8149
r_0226_214	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1401;Spathaspora_girioi@Seq_1669;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2731;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3025;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_4700;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_5676;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_6373;Spathaspora_girioi@Seq_5284	chebi:43474;chebi:456216	10.1036,28.8787,14.5958,5.7074,31.4844,0.1500,1.0204,24.1748,88.7344,10.5897,0.0060,21.3554,0.5160,0.0114,0.0290,0.0070,0.6613;7.5686,17.7179,9.0359,5.0447,16.2699,0.0664,5.8413,16.9715,57.8277,7.2004,0.0201,17.5212,5.0638,0.0379,0.1025,0.0248,3.8149
r_0226_215	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2731;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_6373;Spathaspora_girioi@Seq_5284	chebi:43474;chebi:456216	10.1036,5.7074,31.4844,0.1500,1.0204,88.7344,10.5897,0.0060,0.5160,0.0290,0.0070,0.6613;7.5686,5.0447,16.2699,0.0664,5.8413,57.8277,7.2004,0.0201,5.0638,0.1025,0.0248,3.8149
r_0226_216	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_6615;Spathaspora_girioi@Seq_6373;Spathaspora_girioi@Seq_5284	chebi:43474;chebi:456216	10.1036,5.7074,31.4844,1.0204,88.7344,10.5897,0.0060,0.5160,0.0290,0.0401,0.0070,0.6613;7.5686,5.0447,16.2699,5.8413,57.8277,7.2004,0.0201,5.0638,0.1025,0.1697,0.0248,3.8149
r_0226_217	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1401;Spathaspora_girioi@Seq_1669;Spathaspora_girioi@Seq_1795;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2731;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3025;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_4700;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_5676;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_6057	chebi:43474;chebi:456216	10.1036,28.8787,14.5958,0.0121,5.7074,31.4844,0.1500,1.0204,24.1748,88.7344,10.5897,0.0060,21.3554,0.5160,0.0114,0.0290,0.2189;7.5686,17.7179,9.0359,0.0412,5.0447,16.2699,0.0664,5.8413,16.9715,57.8277,7.2004,0.0201,17.5212,5.0638,0.0379,0.1025,2.4813
r_0226_218	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1795;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2731;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_6057	chebi:43474;chebi:456216	10.1036,0.0121,5.7074,31.4844,0.1500,1.0204,88.7344,10.5897,0.0060,0.5160,0.0290,0.2189;7.5686,0.0412,5.0447,16.2699,0.0664,5.8413,57.8277,7.2004,0.0201,5.0638,0.1025,2.4813
r_0226_219	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1795;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_6615;Spathaspora_girioi@Seq_6057	chebi:43474;chebi:456216	10.1036,0.0121,5.7074,31.4844,1.0204,88.7344,10.5897,0.0060,0.5160,0.0290,0.0401,0.2189;7.5686,0.0412,5.0447,16.2699,5.8413,57.8277,7.2004,0.0201,5.0638,0.1025,0.1697,2.4813
r_0226_220	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1401;Spathaspora_girioi@Seq_1669;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2731;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3025;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_4700;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_5676;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_313;Spathaspora_girioi@Seq_6057	chebi:43474;chebi:456216	10.1036,28.8787,14.5958,5.7074,31.4844,0.1500,1.0204,24.1748,88.7344,10.5897,0.0060,21.3554,0.5160,0.0114,0.0290,0.0087,0.2189;7.5686,17.7179,9.0359,5.0447,16.2699,0.0664,5.8413,16.9715,57.8277,7.2004,0.0201,17.5212,5.0638,0.0379,0.1025,0.0297,2.4813
r_0226_221	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2731;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_313;Spathaspora_girioi@Seq_6057	chebi:43474;chebi:456216	10.1036,5.7074,31.4844,0.1500,1.0204,88.7344,10.5897,0.0060,0.5160,0.0290,0.0087,0.2189;7.5686,5.0447,16.2699,0.0664,5.8413,57.8277,7.2004,0.0201,5.0638,0.1025,0.0297,2.4813
r_0226_222	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_6615;Spathaspora_girioi@Seq_313;Spathaspora_girioi@Seq_6057	chebi:43474;chebi:456216	10.1036,5.7074,31.4844,1.0204,88.7344,10.5897,0.0060,0.5160,0.0290,0.0401,0.0087,0.2189;7.5686,5.0447,16.2699,5.8413,57.8277,7.2004,0.0201,5.0638,0.1025,0.1697,0.0297,2.4813
r_0226_223	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1401;Spathaspora_girioi@Seq_1669;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2731;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3025;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_4700;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_5676;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_3141;Spathaspora_girioi@Seq_6057	chebi:43474;chebi:456216	10.1036,28.8787,14.5958,5.7074,31.4844,0.1500,1.0204,24.1748,88.7344,10.5897,0.0060,21.3554,0.5160,0.0114,0.0290,0.0087,0.2189;7.5686,17.7179,9.0359,5.0447,16.2699,0.0664,5.8413,16.9715,57.8277,7.2004,0.0201,17.5212,5.0638,0.0379,0.1025,0.0297,2.4813
r_0226_224	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2731;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_3141;Spathaspora_girioi@Seq_6057	chebi:43474;chebi:456216	10.1036,5.7074,31.4844,0.1500,1.0204,88.7344,10.5897,0.0060,0.5160,0.0290,0.0087,0.2189;7.5686,5.0447,16.2699,0.0664,5.8413,57.8277,7.2004,0.0201,5.0638,0.1025,0.0297,2.4813
r_0226_225	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_6615;Spathaspora_girioi@Seq_3141;Spathaspora_girioi@Seq_6057	chebi:43474;chebi:456216	10.1036,5.7074,31.4844,1.0204,88.7344,10.5897,0.0060,0.5160,0.0290,0.0401,0.0087,0.2189;7.5686,5.0447,16.2699,5.8413,57.8277,7.2004,0.0201,5.0638,0.1025,0.1697,0.0297,2.4813
r_0226_226	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1401;Spathaspora_girioi@Seq_1669;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2731;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3025;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_4700;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_5676;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_3367;Spathaspora_girioi@Seq_6057	chebi:43474;chebi:456216	10.1036,28.8787,14.5958,5.7074,31.4844,0.1500,1.0204,24.1748,88.7344,10.5897,0.0060,21.3554,0.5160,0.0114,0.0290,0.0087,0.2189;7.5686,17.7179,9.0359,5.0447,16.2699,0.0664,5.8413,16.9715,57.8277,7.2004,0.0201,17.5212,5.0638,0.0379,0.1025,0.0297,2.4813
r_0226_227	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2731;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_3367;Spathaspora_girioi@Seq_6057	chebi:43474;chebi:456216	10.1036,5.7074,31.4844,0.1500,1.0204,88.7344,10.5897,0.0060,0.5160,0.0290,0.0087,0.2189;7.5686,5.0447,16.2699,0.0664,5.8413,57.8277,7.2004,0.0201,5.0638,0.1025,0.0297,2.4813
r_0226_228	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_6615;Spathaspora_girioi@Seq_3367;Spathaspora_girioi@Seq_6057	chebi:43474;chebi:456216	10.1036,5.7074,31.4844,1.0204,88.7344,10.5897,0.0060,0.5160,0.0290,0.0401,0.0087,0.2189;7.5686,5.0447,16.2699,5.8413,57.8277,7.2004,0.0201,5.0638,0.1025,0.1697,0.0297,2.4813
r_0226_229	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1401;Spathaspora_girioi@Seq_1669;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2731;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3025;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_4700;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_5676;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_3646;Spathaspora_girioi@Seq_6057	chebi:43474;chebi:456216	10.1036,28.8787,14.5958,5.7074,31.4844,0.1500,1.0204,24.1748,88.7344,10.5897,0.0060,21.3554,0.5160,0.0114,0.0290,0.0087,0.2189;7.5686,17.7179,9.0359,5.0447,16.2699,0.0664,5.8413,16.9715,57.8277,7.2004,0.0201,17.5212,5.0638,0.0379,0.1025,0.0297,2.4813
r_0226_230	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2731;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_3646;Spathaspora_girioi@Seq_6057	chebi:43474;chebi:456216	10.1036,5.7074,31.4844,0.1500,1.0204,88.7344,10.5897,0.0060,0.5160,0.0290,0.0087,0.2189;7.5686,5.0447,16.2699,0.0664,5.8413,57.8277,7.2004,0.0201,5.0638,0.1025,0.0297,2.4813
r_0226_231	MNXM9;MNXM7	phosphate;ADP	phosphate;ADP	OP([O-])([O-])=O;Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O	Spathaspora_girioi@Seq_1374;Spathaspora_girioi@Seq_1928;Spathaspora_girioi@Seq_2620;Spathaspora_girioi@Seq_2823;Spathaspora_girioi@Seq_3034;Spathaspora_girioi@Seq_331;Spathaspora_girioi@Seq_3653;Spathaspora_girioi@Seq_5289;Spathaspora_girioi@Seq_57;Spathaspora_girioi@Seq_6615;Spathaspora_girioi@Seq_3646;Spathaspora_girioi@Seq_6057	chebi:43474;chebi:456216	10.1036,5.7074,31.4844,1.0204,88.7344,10.5897,0.0060,0.5160,0.0290,0.0401,0.0087,0.2189;7.5686,5.0447,16.2699,5.8413,57.8277,7.2004,0.0201,5.0638,0.1025,0.1697,0.0297,2.4813
