id	rxn_src	dir	enz	protein_stoich	status	comments	MW (g/mmol)
RXN-SHCHD2_c_FWD-YBR213W	SHCHD2_c	FWD	YBR213W	YBR213W:2	protStoichAsgnAuto		64.33884
RXN-SHCHF_c_FWD-YBR213W	SHCHF_c	FWD	YBR213W	YBR213W:2	protStoichAsgnAuto		64.33884
RXN-SPMS_c_FWD-YPR069C	SPMS_c	FWD	YPR069C	YPR069C:1	protStoichAsgnAuto		33.58669
RXN-SPRMS_c_FWD-YLR146C	SPRMS_c	FWD	YLR146C	YLR146C:1	protStoichAsgnAuto		34.35933
RXN-SPHPL_r_FWD-YDR294C	SPHPL_r	FWD	YDR294C	YDR294C:2	protStoichAsgnAuto		132.27812
RXN-SBPP2_r_FWD-YKR053C	SBPP2_r	FWD	YKR053C	YKR053C:1	protStoichAsgnAuto		46.87462
RXN-SBPP2_r_FWD-YJL134W	SBPP2_r	FWD	YJL134W	YJL134W:1	protStoichAsgnAuto		47.77631
RXN-SBPP1_r_FWD-YKR053C	SBPP1_r	FWD	YKR053C	YKR053C:1	protStoichAsgnAuto		46.87462
RXN-SBPP1_r_FWD-YJL134W	SBPP1_r	FWD	YJL134W	YJL134W:1	protStoichAsgnAuto		47.77631
RXN-SPHGLpK_r_FWD-YOR171C	SPHGLpK_r	FWD	YOR171C	YOR171C:1	protStoichAsgnAuto		70.23774
RXN-SPHGLpK_r_FWD-YLR260W	SPHGLpK_r	FWD	YLR260W	YLR260W:1	protStoichAsgnAuto		78.22896
RXN-SLCBK1_r_FWD-YOR171C	SLCBK1_r	FWD	YOR171C	YOR171C:1	protStoichAsgnAuto		70.23774
RXN-SLCBK1_r_FWD-YLR260W	SLCBK1_r	FWD	YLR260W	YLR260W:1	protStoichAsgnAuto		78.22896
RXN-ACONIs_m_FWD-SPONT	ACONIs_m	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ACONIs_m_REV-SPONT	ACONIs_m	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ACONIs_c_FWD-SPONT	ACONIs_c	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ACONIs_c_REV-SPONT	ACONIs_c	REV	SPONT	zeroCost	protStoichAsgnAuto		
RXN-SQLEx_r_FWD-YGR175C	SQLEx_r	FWD	YGR175C	YGR175C:1	protStoichAsgnManual	Interacts with ERG28.	55.59734
RXN-SQLEy_r_FWD-YGR175C	SQLEy_r	FWD	YGR175C	YGR175C:1	protStoichAsgnManual	Interacts with ERG28.	55.59734
RXN-SQLS_c_FWD-YHR190W	SQLS_c	FWD	YHR190W	YHR190W:1	protStoichAsgnAuto		52.13235
RXN-SSALy_c_FWD-YBR006W	SSALy_c	FWD	YBR006W	YBR006W:1	protStoichAsgnAuto		54.66472
RXN-SUCR_e_FWD-YIL162W	SUCR_e	FWD	YIL162W	YIL162W:1	protStoichAsgnAuto		61.12936
RXN-SADT_c_FWD-YJR010W	SADT_c	FWD	YJR010W	YJR010W:6	protStoichAsgnAuto		349.21704
RXN-SLFAT_c_FWD-YCL050C	SLFAT_c	FWD	YCL050C	YCL050C:1	protStoichAsgnAuto		36.77818
RXN-TAUDO_c_FWD-YLL057C	TAUDO_c	FWD	YLL057C	YLL057C:1	protStoichAsgnAuto		47.36814
RXN-THFGLUS_c_FWD-YOR241W	THFGLUS_c	FWD	YOR241W	YOR241W:1	protStoichAsgnAuto		62.68888
RXN-THMDP_e_FWD-YBR092C	THMDP_e	FWD	YBR092C	YBR092C:1	protStoichAsgnAuto		53.19367
RXN-THMP_e_FWD-YBR092C	THMP_e	FWD	YBR092C	YBR092C:1	protStoichAsgnAuto		53.19367
RXN-TMDPK_c_FWD-YOR143C	TMDPK_c	FWD	YOR143C	YOR143C:2	protStoichAsgnAuto		73.82528
RXN-TMDPPK_c_FWD-YOR143C	TMDPPK_c	FWD	YOR143C	YOR143C:2	protStoichAsgnAuto		73.82528
RXN-TMPPP_c_FWD-YPL214C	TMPPP_c	FWD	YPL214C	YPL214C:8	protStoichAsgnAuto		468.58552
RXN-THRA_c_FWD-YEL046C	THRA_c	FWD	YEL046C	YEL046C:4	protStoichAsgnAuto		172.70256
RXN-THRS_c_FWD-YCR053W	THRS_c	FWD	YCR053W	YCR053W:1	protStoichAsgnAuto		57.9606
RXN-THRTRS_c_FWD-YIL078W	THRTRS_c	FWD	YIL078W	YIL078W:1	protStoichAsgnAuto		85.23165
RXN-THRTRS_m_FWD-YKL194C	THRTRS_m	FWD	YKL194C	YKL194C:1	protStoichAsgnAuto		54.54053
RXN-TMDS_c_FWD-YOR074C	TMDS_c	FWD	YOR074C	YOR074C:2	protStoichAsgnAuto		70.6638
RXN-ACONMT_c_FWD-YER175C	ACONMT_c	FWD	YER175C	YER175C:1	protStoichAsgnAuto		35.04391
RXN-PPTT_m_FWD-YBR003W	PPTT_m	FWD	YBR003W	YBR003W:1	protStoichAsgnAuto		53.02123
RXN-TALA_c_FWD-YLR354C	TALA_c	FWD	YLR354C	YLR354C:2	protStoichAsgnAuto		74.7021
RXN-TALA_c_REV-YLR354C	TALA_c	REV	YLR354C	YLR354C:2	protStoichAsgnAuto		74.7021
RXN-TALA_c_FWD-YGR043C	TALA_c	FWD	YGR043C	YGR043C:2	protStoichAsgnAuto		75.1266
RXN-TALA_c_REV-YGR043C	TALA_c	REV	YGR043C	YGR043C:2	protStoichAsgnAuto		75.1266
RXN-TKT1_c_FWD-YBR117C	TKT1_c	FWD	YBR117C	YBR117C:2	protStoichAsgnAuto		151.35522
RXN-TKT1_c_REV-YBR117C	TKT1_c	REV	YBR117C	YBR117C:2	protStoichAsgnAuto		151.35522
RXN-TKT1_c_FWD-YPR074C	TKT1_c	FWD	YPR074C	YPR074C:2	protStoichAsgnAuto		148.92594
RXN-TKT1_c_REV-YPR074C	TKT1_c	REV	YPR074C	YPR074C:2	protStoichAsgnAuto		148.92594
RXN-TKT2_c_FWD-YPR074C	TKT2_c	FWD	YPR074C	YPR074C:2	protStoichAsgnAuto		148.92594
RXN-TKT2_c_REV-YPR074C	TKT2_c	REV	YPR074C	YPR074C:2	protStoichAsgnAuto		148.92594
RXN-TKT2_c_FWD-YBR117C	TKT2_c	FWD	YBR117C	YBR117C:2	protStoichAsgnAuto		151.35522
RXN-TKT2_c_REV-YBR117C	TKT2_c	REV	YBR117C	YBR117C:2	protStoichAsgnAuto		151.35522
RXN-TPI_c_FWD-YDR050C	TPI_c	FWD	YDR050C	YDR050C:2	protStoichAsgnAuto		54.04428
RXN-TPI_c_REV-YDR050C	TPI_c	REV	YDR050C	YDR050C:2	protStoichAsgnAuto		54.04428
RXN-TRPS1_c_FWD-YGL026C	TRPS1_c	FWD	YGL026C	YGL026C:1	protStoichAsgnAuto		77.3042
RXN-TRPTA_c_FWD-YGL202W	TRPTA_c	FWD	YGL202W	YGL202W:2	protStoichAsgnAuto		113.30066
RXN-TRPTRS_c_FWD-YOL097C	TRPTRS_c	FWD	YOL097C	YOL097C:2	protStoichAsgnAuto		99.5215
RXN-TRPTRS_m_FWD-YDR268W	TRPTRS_m	FWD	YDR268W	YDR268W:2	protStoichAsgnAuto		86.76828
RXN-TYRTA_c_FWD-YHR137W	TYRTA_c	FWD	YHR137W	YHR137W:2	protStoichAsgnAuto		118.02406
RXN-TYRTA_c_REV-YHR137W	TYRTA_c	REV	YHR137W	YHR137W:2	protStoichAsgnAuto		118.02406
RXN-TYRTA_c_FWD-YGL202W	TYRTA_c	FWD	YGL202W	YGL202W:2	protStoichAsgnAuto		113.30066
RXN-TYRTA_c_REV-YGL202W	TYRTA_c	REV	YGL202W	YGL202W:2	protStoichAsgnAuto		113.30066
RXN-TYRTRS_c_FWD-YGR185C	TYRTRS_c	FWD	YGR185C	YGR185C:2	protStoichAsgnAuto		88.79932
RXN-TYRTRS_m_FWD-YPL097W	TYRTRS_m	FWD	YPL097W	YPL097W:2	protStoichAsgnAuto		111.54782
RXN-ERGSTGLCT_c_FWD-YLR189C	ERGSTGLCT_c	FWD	YLR189C	YLR189C:1	protStoichAsgnAuto		137.2321
RXN-UAGDP_c_FWD-YDL103C	UAGDP_c	FWD	YDL103C	YDL103C:1	protStoichAsgnAuto		53.93456
RXN-UAGDP_c_REV-YDL103C	UAGDP_c	REV	YDL103C	YDL103C:1	protStoichAsgnAuto		53.93456
RXN-UDPG4E_c_FWD-YBR019C	UDPG4E_c	FWD	YBR019C	YBR019C:1	protStoichAsgnAuto		78.86224
RXN-UDPG4E_c_REV-YBR019C	UDPG4E_c	REV	YBR019C	YBR019C:1	protStoichAsgnAuto		78.86224
RXN-UGLT_c_FWD-YBR018C	UGLT_c	FWD	YBR018C	YBR018C:2	protStoichAsgnAuto		85.46544
RXN-UGLT_c_REV-YBR018C	UGLT_c	REV	YBR018C	YBR018C:2	protStoichAsgnAuto		85.46544
RXN-UPPRT_c_FWD-YHR128W	UPPRT_c	FWD	YHR128W	YHR128W:1	protStoichAsgnAuto		24.7892
RXN-UREASE_c_FWD-YBR208C	UREASE_c	FWD	YBR208C	YBR208C:1	protStoichAsgnAuto		203.61414
RXN-ULGYCH_c_FWD-YIR032C	ULGYCH_c	FWD	YIR032C	YIR032C:2	protStoichAsgnAuto		43.79094
RXN-URIK1_c_FWD-YDR020C	URIK1_c	FWD	YDR020C	YDR020C:1	protStoichAsgnAuto		26.7967
RXN-URIK1_c_FWD-YNR012W	URIK1_c	FWD	YNR012W	YNR012W:1	protStoichAsgnAuto		56.77966
RXN-URIK2_c_FWD-YDR020C	URIK2_c	FWD	YDR020C	YDR020C:1	protStoichAsgnAuto		26.7967
RXN-URIK2_c_FWD-YNR012W	URIK2_c	FWD	YNR012W	YNR012W:1	protStoichAsgnAuto		56.77966
RXN-UPPDC1_c_FWD-YDR047W	UPPDC1_c	FWD	YDR047W	YDR047W:2	protStoichAsgnAuto		83.3834
RXN-UPP3MT_2_c_FWD-YKR069W	UPP3MT_2_c	FWD	YKR069W	YKR069W:1	protStoichAsgnAuto		66.69462
RXN-UPP3S_c_FWD-YOR278W	UPP3S_c	FWD	YOR278W	YOR278W:1	protStoichAsgnAuto		31.17029
RXN-GALUi_c_FWD-YKL035W	GALUi_c	FWD	YKL035W	YKL035W:8	protStoichAsgnAuto		451.73904
RXN-GALUi_c_REV-YKL035W	GALUi_c	REV	YKL035W	YKL035W:8	protStoichAsgnAuto		451.73904
RXN-GALUi_c_FWD-YHL012W	GALUi_c	FWD	YHL012W	YHL012W:8	protStoichAsgnAuto		451.67688
RXN-GALUi_c_REV-YHL012W	GALUi_c	REV	YHL012W	YHL012W:8	protStoichAsgnAuto		451.67688
RXN-VALTA_c_FWD-YJR148W	VALTA_c	FWD	YJR148W	YJR148W:2	protStoichAsgnAuto		83.96464
RXN-VALTA_c_REV-YJR148W	VALTA_c	REV	YJR148W	YJR148W:2	protStoichAsgnAuto		83.96464
RXN-VALTA_m_FWD-YHR208W	VALTA_m	FWD	YHR208W	YHR208W:2	protStoichAsgnAuto		87.95532
RXN-VALTA_m_REV-YHR208W	VALTA_m	REV	YHR208W	YHR208W:2	protStoichAsgnAuto		87.95532
RXN-XPPT_c_FWD-YJR133W	XPPT_c	FWD	YJR133W	YJR133W:1	protStoichAsgnAuto		23.85696
RXN-XYLTD_D_c_FWD-YLR070C	XYLTD_D_c	FWD	YLR070C	YLR070C:1	protStoichAsgnAuto		38.93102
RXN-XYLR_c_FWD-YHR104W	XYLR_c	FWD	YHR104W	YHR104W:1	protStoichAsgnAuto		37.42541
RXN-XYLK_c_FWD-YGR194C	XYLK_c	FWD	YGR194C	YGR194C:1	protStoichAsgnAuto		68.89732
RXN-YUMPS_c_FWD-YPL212C	YUMPS_c	FWD	YPL212C	YPL212C:1	protStoichAsgnAuto		62.67108
RXN-YUMPS_c_REV-YPL212C	YUMPS_c	REV	YPL212C	YPL212C:1	protStoichAsgnAuto		62.67108
RXN-YUMPS_c_FWD-YNL292W	YUMPS_c	FWD	YNL292W	YNL292W:1	protStoichAsgnAuto		45.654
RXN-YUMPS_c_REV-YNL292W	YUMPS_c	REV	YNL292W	YNL292W:1	protStoichAsgnAuto		45.654
RXN-YUMPS_c_FWD-YGL063W	YUMPS_c	FWD	YGL063W	YGL063W:1	protStoichAsgnAuto		42.25196
RXN-YUMPS_c_REV-YGL063W	YUMPS_c	REV	YGL063W	YGL063W:1	protStoichAsgnAuto		42.25196
RXN-YUMPS_c_FWD-YFL001W	YUMPS_c	FWD	YFL001W	YFL001W:1	protStoichAsgnAuto		51.33037
RXN-YUMPS_c_REV-YFL001W	YUMPS_c	REV	YFL001W	YFL001W:1	protStoichAsgnAuto		51.33037
RXN-NTD9_c_FWD-YER037W	NTD9_c	FWD	YER037W	YER037W:1	protStoichAsgnAuto		38.01053
RXN-HCITS_m_FWD-YDL131W	HCITS_m	FWD	YDL131W	YDL131W:1	protStoichAsgnAuto		49.00768
RXN-PYDXNK_c_FWD-YEL029C	PYDXNK_c	FWD	YEL029C	YEL029C:1	protStoichAsgnAuto		35.84984
RXN-KYNAT2_c_FWD-YJL060W	KYNAT2_c	FWD	YJL060W	YJL060W:2	protStoichAsgnAuto		101.00968
RXN-KYNAT2_c_REV-YJL060W	KYNAT2_c	REV	YJL060W	YJL060W:2	protStoichAsgnAuto		101.00968
RXN-KYNIs_c_FWD-SPONT	KYNIs_c	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-QUILSYN_c_FWD-SPONT	QUILSYN_c	FWD	SPONT	zeroCost	protStoichAsgnAuto		
RXN-ALCD2i2_c_FWD-YBR145W	ALCD2i2_c	FWD	YBR145W	YBR145W:4	protStoichAsgnAuto		151.89884
RXN-ALCD2i2_c_FWD-YOL086C	ALCD2i2_c	FWD	YOL086C	YOL086C:4	protStoichAsgnAuto		148.69928
RXN-ALDD2x_c_FWD-YMR170C	ALDD2x_c	FWD	YMR170C	YMR170C:1	protStoichAsgnAuto		55.66827
RXN-ALDD2x_c_FWD-YOR374W	ALDD2x_c	FWD	YOR374W	YOR374W:1	protStoichAsgnAuto		57.22107
RXN-TRPTA2_c_FWD-YHR137W	TRPTA2_c	FWD	YHR137W	YHR137W:2	protStoichAsgnAuto		118.02406
RXN-SBP_c_FWD-YKR043C	SBP_c	FWD	YKR043C	YKR043C:2	protStoichAsgnAuto		62.53318
RXN-ICDHyi_m_FWD-YDL066W	ICDHyi_m	FWD	YDL066W	YDL066W:2	protStoichAsgnAuto		97.21198
RXN-3OAR40_m_FWD-YKL055C	3OAR40_m	FWD	YKL055C	YKL055C:1	protStoichAsgnAuto		31.45182
RXN-3OAR60_m_FWD-YKL055C	3OAR60_m	FWD	YKL055C	YKL055C:1	protStoichAsgnAuto		31.45182
RXN-3OAR80_m_FWD-YKL055C	3OAR80_m	FWD	YKL055C	YKL055C:1	protStoichAsgnAuto		31.45182
RXN-3HAD40_m_FWD-YHR067W	3HAD40_m	FWD	YHR067W	YHR067W:1	protStoichAsgnAuto		33.32383
RXN-3HAD40_m_REV-YHR067W	3HAD40_m	REV	YHR067W	YHR067W:1	protStoichAsgnAuto		33.32383
RXN-3HAD60_m_FWD-YHR067W	3HAD60_m	FWD	YHR067W	YHR067W:1	protStoichAsgnAuto		33.32383
RXN-3HAD60_m_REV-YHR067W	3HAD60_m	REV	YHR067W	YHR067W:1	protStoichAsgnAuto		33.32383
RXN-3HAD80_m_FWD-YHR067W	3HAD80_m	FWD	YHR067W	YHR067W:1	protStoichAsgnAuto		33.32383
RXN-3HAD80_m_REV-YHR067W	3HAD80_m	REV	YHR067W	YHR067W:1	protStoichAsgnAuto		33.32383
RXN-EAR40y_m_FWD-YBR026C	EAR40y_m	FWD	YBR026C	YBR026C:2	protStoichAsgnManual	Homodimer or in a complex with other proteins (PubMed:11509667). Interacts with ARS1 (PubMed:8195160).	84.87088
RXN-EAR60y_m_FWD-YBR026C	EAR60y_m	FWD	YBR026C	YBR026C:2	protStoichAsgnManual	Homodimer or in a complex with other proteins (PubMed:11509667). Interacts with ARS1 (PubMed:8195160).	84.87088
RXN-EAR80y_m_FWD-YBR026C	EAR80y_m	FWD	YBR026C	YBR026C:2	protStoichAsgnManual	Homodimer or in a complex with other proteins (PubMed:11509667). Interacts with ARS1 (PubMed:8195160).	84.87088
RXN-3OACE200_rm_FWD-YCR034W	3OACE200_rm	FWD	YCR034W	YCR034W:1	protStoichAsgnAuto		40.34573
RXN-3OACE200_rm_FWD-YLR372W	3OACE200_rm	FWD	YLR372W	YLR372W:1	protStoichAsgnAuto		39.80493
RXN-3OACE220_rm_FWD-YCR034W	3OACE220_rm	FWD	YCR034W	YCR034W:1	protStoichAsgnAuto		40.34573
RXN-3OACE220_rm_FWD-YLR372W	3OACE220_rm	FWD	YLR372W	YLR372W:1	protStoichAsgnAuto		39.80493
RXN-3OACE240_rm_FWD-YLR372W	3OACE240_rm	FWD	YLR372W	YLR372W:1	protStoichAsgnAuto		39.80493
RXN-3OACE240_rm_FWD-YCR034W	3OACE240_rm	FWD	YCR034W	YCR034W:1	protStoichAsgnAuto		40.34573
RXN-3OACE260_rm_FWD-YLR372W	3OACE260_rm	FWD	YLR372W	YLR372W:1	protStoichAsgnAuto		39.80493
RXN-3OACR200_rm_FWD-YBR159W	3OACR200_rm	FWD	YBR159W	YBR159W:1	protStoichAsgnManual	Interacts with the fatty acid elongation system components ELO3 and TSC13.	39.0509
RXN-3OACR220_rm_FWD-YBR159W	3OACR220_rm	FWD	YBR159W	YBR159W:1	protStoichAsgnManual	Interacts with the fatty acid elongation system components ELO3 and TSC13.	39.0509
RXN-3OACR240_rm_FWD-YBR159W	3OACR240_rm	FWD	YBR159W	YBR159W:1	protStoichAsgnManual	Interacts with the fatty acid elongation system components ELO3 and TSC13.	39.0509
RXN-3OACR260_rm_FWD-YBR159W	3OACR260_rm	FWD	YBR159W	YBR159W:1	protStoichAsgnManual	Interacts with the fatty acid elongation system components ELO3 and TSC13.	39.0509
RXN-3HACD200_rm_FWD-YJL097W	3HACD200_rm	FWD	YJL097W	YJL097W:1	protStoichAsgnAuto		24.72557
RXN-3HACD200_rm_REV-YJL097W	3HACD200_rm	REV	YJL097W	YJL097W:1	protStoichAsgnAuto		24.72557
RXN-3HACD220_rm_FWD-YJL097W	3HACD220_rm	FWD	YJL097W	YJL097W:1	protStoichAsgnAuto		24.72557
RXN-3HACD220_rm_REV-YJL097W	3HACD220_rm	REV	YJL097W	YJL097W:1	protStoichAsgnAuto		24.72557
RXN-3HACD240_rm_FWD-YJL097W	3HACD240_rm	FWD	YJL097W	YJL097W:1	protStoichAsgnAuto		24.72557
RXN-3HACD240_rm_REV-YJL097W	3HACD240_rm	REV	YJL097W	YJL097W:1	protStoichAsgnAuto		24.72557
RXN-3HACD260_rm_FWD-YJL097W	3HACD260_rm	FWD	YJL097W	YJL097W:1	protStoichAsgnAuto		24.72557
RXN-3HACD260_rm_REV-YJL097W	3HACD260_rm	REV	YJL097W	YJL097W:1	protStoichAsgnAuto		24.72557
RXN-ECOAR200_rm_FWD-YDL015C	ECOAR200_rm	FWD	YDL015C	YDL015C:1	protStoichAsgnManual	Interacts with the fatty acid elongation system components ELO2 and ELO3. Interacts with NVJ1.	37.07445
RXN-ECOAR220_rm_FWD-YDL015C	ECOAR220_rm	FWD	YDL015C	YDL015C:1	protStoichAsgnManual	Interacts with the fatty acid elongation system components ELO2 and ELO3. Interacts with NVJ1.	37.07445
RXN-ECOAR240_rm_FWD-YDL015C	ECOAR240_rm	FWD	YDL015C	YDL015C:1	protStoichAsgnManual	Interacts with the fatty acid elongation system components ELO2 and ELO3. Interacts with NVJ1.	37.07445
RXN-ECOAR260_rm_FWD-YDL015C	ECOAR260_rm	FWD	YDL015C	YDL015C:1	protStoichAsgnManual	Interacts with the fatty acid elongation system components ELO2 and ELO3. Interacts with NVJ1.	37.07445
RXN-ACOADS160_rm_FWD-YGL055W	ACOADS160_rm	FWD	YGL055W	YGL055W:1	protStoichAsgnAuto		58.90342
RXN-ACOADS180_rm_FWD-YGL055W	ACOADS180_rm	FWD	YGL055W	YGL055W:1	protStoichAsgnAuto		58.90342
RXN-FACOAL120_rm_FWD-YOR317W	FACOAL120_rm	FWD	YOR317W	YOR317W:1	protStoichAsgnManual	Interacts with FAT1.	78.54853
RXN-FACOAL140_rm_FWD-YMR246W	FACOAL140_rm	FWD	YMR246W	YMR246W:1	protStoichAsgnManual	Interacts with FAT1.	77.93535
RXN-FACOAL140_rm_FWD-YOR317W	FACOAL140_rm	FWD	YOR317W	YOR317W:1	protStoichAsgnManual	Interacts with FAT1.	78.54853
RXN-FACOAL160_rm_FWD-YMR246W	FACOAL160_rm	FWD	YMR246W	YMR246W:1	protStoichAsgnManual	Interacts with FAT1.	77.93535
RXN-FACOAL160_rm_FWD-YOR317W	FACOAL160_rm	FWD	YOR317W	YOR317W:1	protStoichAsgnManual	Interacts with FAT1.	78.54853
RXN-FACOAL161_rm_FWD-YMR246W	FACOAL161_rm	FWD	YMR246W	YMR246W:1	protStoichAsgnManual	Interacts with FAT1.	77.93535
RXN-FACOAL161_rm_FWD-YOR317W	FACOAL161_rm	FWD	YOR317W	YOR317W:1	protStoichAsgnManual	Interacts with FAT1.	78.54853
RXN-FACOAL180_rm_FWD-YMR246W	FACOAL180_rm	FWD	YMR246W	YMR246W:1	protStoichAsgnManual	Interacts with FAT1.	77.93535
RXN-FACOAL180_rm_FWD-YOR317W	FACOAL180_rm	FWD	YOR317W	YOR317W:1	protStoichAsgnManual	Interacts with FAT1.	78.54853
RXN-FACOAL181_rm_FWD-YMR246W	FACOAL181_rm	FWD	YMR246W	YMR246W:1	protStoichAsgnManual	Interacts with FAT1.	77.93535
RXN-FACOAL181_rm_FWD-YOR317W	FACOAL181_rm	FWD	YOR317W	YOR317W:1	protStoichAsgnManual	Interacts with FAT1.	78.54853
RXN-FACOAL120_l_FWD-YOR317W	FACOAL120_l	FWD	YOR317W	YOR317W:1	protStoichAsgnManual	Interacts with FAT1.	78.54853
RXN-FACOAL140_l_FWD-YMR246W	FACOAL140_l	FWD	YMR246W	YMR246W:1	protStoichAsgnManual	Interacts with FAT1.	77.93535
RXN-FACOAL140_l_FWD-YOR317W	FACOAL140_l	FWD	YOR317W	YOR317W:1	protStoichAsgnManual	Interacts with FAT1.	78.54853
RXN-FACOAL160_l_FWD-YMR246W	FACOAL160_l	FWD	YMR246W	YMR246W:1	protStoichAsgnManual	Interacts with FAT1.	77.93535
RXN-FACOAL160_l_FWD-YOR317W	FACOAL160_l	FWD	YOR317W	YOR317W:1	protStoichAsgnManual	Interacts with FAT1.	78.54853
RXN-FACOAL161_l_FWD-YMR246W	FACOAL161_l	FWD	YMR246W	YMR246W:1	protStoichAsgnManual	Interacts with FAT1.	77.93535
RXN-FACOAL161_l_FWD-YOR317W	FACOAL161_l	FWD	YOR317W	YOR317W:1	protStoichAsgnManual	Interacts with FAT1.	78.54853
RXN-FACOAL180_l_FWD-YMR246W	FACOAL180_l	FWD	YMR246W	YMR246W:1	protStoichAsgnManual	Interacts with FAT1.	77.93535
RXN-FACOAL180_l_FWD-YOR317W	FACOAL180_l	FWD	YOR317W	YOR317W:1	protStoichAsgnManual	Interacts with FAT1.	78.54853
RXN-FACOAL181_l_FWD-YMR246W	FACOAL181_l	FWD	YMR246W	YMR246W:1	protStoichAsgnManual	Interacts with FAT1.	77.93535
RXN-FACOAL181_l_FWD-YOR317W	FACOAL181_l	FWD	YOR317W	YOR317W:1	protStoichAsgnManual	Interacts with FAT1.	78.54853
RXN-FACOAL161_x_FWD-YER015W	FACOAL161_x	FWD	YER015W	YER015W:1	protStoichAsgnAuto		84.16516
RXN-FACOAL180_x_FWD-YER015W	FACOAL180_x	FWD	YER015W	YER015W:1	protStoichAsgnAuto		84.16516
RXN-FACOAL181_x_FWD-YER015W	FACOAL181_x	FWD	YER015W	YER015W:1	protStoichAsgnAuto		84.16516
RXN-FACOAL200_en_FWD-YIL009W	FACOAL200_en	FWD	YIL009W	YIL009W:1	protStoichAsgnManual	Interacts with FRK1.	78.63896
RXN-FACOAL220_en_FWD-YIL009W	FACOAL220_en	FWD	YIL009W	YIL009W:1	protStoichAsgnManual	Interacts with FRK1.	78.63896
RXN-FACOAL240_en_FWD-YIL009W	FACOAL240_en	FWD	YIL009W	YIL009W:1	protStoichAsgnManual	Interacts with FRK1.	78.63896
RXN-FACOAL260_en_FWD-YIL009W	FACOAL260_en	FWD	YIL009W	YIL009W:1	protStoichAsgnManual	Interacts with FRK1.	78.63896
RXN-FACOAL220_l_FWD-YBR041W	FACOAL220_l	FWD	YBR041W	YBR041W:1	protStoichAsgnManual	Interacts with fatty acyl-CoA synthetases FAA1 and FAA4.	77.79707
RXN-FACOAL240_l_FWD-YBR041W	FACOAL240_l	FWD	YBR041W	YBR041W:1	protStoichAsgnManual	Interacts with fatty acyl-CoA synthetases FAA1 and FAA4.	77.79707
RXN-FACOAL260_l_FWD-YBR041W	FACOAL260_l	FWD	YBR041W	YBR041W:1	protStoichAsgnManual	Interacts with fatty acyl-CoA synthetases FAA1 and FAA4.	77.79707
RXN-FACOAE40_x_FWD-YJR019C	FACOAE40_x	FWD	YJR019C	YJR019C:1	protStoichAsgnAuto		40.5943
RXN-FACOAE60_x_FWD-YJR019C	FACOAE60_x	FWD	YJR019C	YJR019C:1	protStoichAsgnAuto		40.5943
RXN-FACOAE161_x_FWD-YJR019C	FACOAE161_x	FWD	YJR019C	YJR019C:1	protStoichAsgnAuto		40.5943
RXN-FACOAE181_x_FWD-YJR019C	FACOAE181_x	FWD	YJR019C	YJR019C:1	protStoichAsgnAuto		40.5943
RXN-ACOAO40_x_FWD-YGL205W	ACOAO40_x	FWD	YGL205W	YGL205W:8	protStoichAsgnAuto		678.22664
RXN-ACOAO60_x_FWD-YGL205W	ACOAO60_x	FWD	YGL205W	YGL205W:8	protStoichAsgnAuto		678.22664
RXN-ACOAO80_x_FWD-YGL205W	ACOAO80_x	FWD	YGL205W	YGL205W:8	protStoichAsgnAuto		678.22664
RXN-ACOAO200_x_FWD-YGL205W	ACOAO200_x	FWD	YGL205W	YGL205W:8	protStoichAsgnAuto		678.22664
RXN-ACOAO220_x_FWD-YGL205W	ACOAO220_x	FWD	YGL205W	YGL205W:8	protStoichAsgnAuto		678.22664
RXN-ACOAO240_x_FWD-YGL205W	ACOAO240_x	FWD	YGL205W	YGL205W:8	protStoichAsgnAuto		678.22664
RXN-ACOAO161b_x_FWD-YGL205W	ACOAO161b_x	FWD	YGL205W	YGL205W:8	protStoichAsgnAuto		678.22664
RXN-ACOAO141b_x_FWD-YGL205W	ACOAO141b_x	FWD	YGL205W	YGL205W:8	protStoichAsgnAuto		678.22664
RXN-ACOAO121a_x_FWD-YGL205W	ACOAO121a_x	FWD	YGL205W	YGL205W:8	protStoichAsgnAuto		678.22664
RXN-ACOAO181a_x_FWD-YGL205W	ACOAO181a_x	FWD	YGL205W	YGL205W:8	protStoichAsgnAuto		678.22664
RXN-ACOAO161a_x_FWD-YGL205W	ACOAO161a_x	FWD	YGL205W	YGL205W:8	protStoichAsgnAuto		678.22664
RXN-ACOAO141a_x_FWD-YGL205W	ACOAO141a_x	FWD	YGL205W	YGL205W:8	protStoichAsgnAuto		678.22664
RXN-ECOAH100_x_FWD-YKR009C	ECOAH100_x	FWD	YKR009C	YKR009C:1	protStoichAsgnAuto		99.59924
RXN-ECOAH120_x_FWD-YKR009C	ECOAH120_x	FWD	YKR009C	YKR009C:1	protStoichAsgnAuto		99.59924
RXN-ECOAH140_x_FWD-YKR009C	ECOAH140_x	FWD	YKR009C	YKR009C:1	protStoichAsgnAuto		99.59924
RXN-ECOAH160_x_FWD-YKR009C	ECOAH160_x	FWD	YKR009C	YKR009C:1	protStoichAsgnAuto		99.59924
